,title,review
37," Great, realistic enough Sci-Fi movie
","This is a great sci-fi movie that's realistic enough to not be weighed down by being unrealistic or ridiculous in that way.The acting and plot are great. The story is engaging, and Matt Damon does a great job in playing a character that everyone is trying to save (he always seems to be playing a character that everyone is trying to save or everyone is trying to kill)
One thing that I do think weighs this movie down, and why it's a 9/10 and not a 10/10, is all the swearing. I can understand some swearing here and there, but it does get to a point in the Martian that the swearing feels gratuitous and can detract a bit to a lot from the viewing experience depending on how much you do or don't mind swearing in movies.
Other than that I'd say the movie is fairly accurate to the book, and it's extremely well done, and is a definite must watch if you like it when movies at least try to put a good effort into being as realistic as possible.9/10 would recommend."
38," This is a rare, light-hearted science fiction film.
","This is a rare, light-hearted science fiction film that deliberately downplays the most common fears about the future and the unknown universe, focusing instead on human effort and the science that can save humanity.The film has a tech-geek's idiocy and optimism. (Matt Damon, of course, did it perfectly.)Even if the movie is a little bit stereotypical in its emotional setting, it can still touch the audience at crucial moments."
39," A film for kids. PC ridden and cliché bound.
","What is it about directors that they have to stoop to the very worst of clichés when making ""space"" films? I'm old enough to have seen ""2001"" when it first came out and it seems to me that far from emulating Kubrick's marvellous film Ridley Scott has regressed to some kind of Boy's Own adventure movies style - but peopled with every kind of PC cliché and dialogue that constantly sets this viewer's teeth on edge. Here's the scruffy ethnic that lives in a pile of mess but has worked out how to save the stranded astronaut - and develops his idea in the most childish way even though most of us had worked it out a good hour beforehand, Gruff Sean Bean growls and fights against the system. Pretty female astronauts are in control, a teenage NASA technician (female) spots something none of the more experienced men in real life would have noticed at the drop of a hat, the hideously white NASA director is stupid but the USA's new friends - the Chinese - come to the rescue. The scenes of jubilation in Times Square, Trafalgar Square and somewhere in China with massed crowds waiting with bated breath as the ""live"" rescue mission is beamed directly on to large screens is just pure nonsense. Pretty landscapes. Pity about the people, the dialogue, the plot and the suffocating PC-ness of it all."
40," safe,dull and ... predictable
","I went to see the martian with high expectations,hoping to get a story that will take you by your throat keeps you on the tip of your seat and thrill you,surprise you...etc etc...i got nothing of the above!! instead i watched a very dull,predictable and very safe movie,Matt Damon,i really love as an actor but he never got to me,i simply was not taken by his acting,it just did not come across,the surrounding characters were so predictable,the young and beautiful captain,another young chick and a science head...the happy Latino...a German...oh please give me a break,who wrote this,and sorry to say but the name Ridley Scott seems to disappoint me more and more the last years.The scene where his garden gets blown away i saw coming from a mile,the science well,that was nicely done for a 10year your kid,but for me it looked like a Sunday afternoon cable movie,safe and predictable.There were so many things they could have done differently,also the music did nothing good for it.the photography could have been done so much better...i am very disappointed."
41," Most boring movie of the year, by far.
","2 hours and 21 minutes of Matt Damon gardening, and people at NASA discussing how to rescue him. Seriously. That's the whole movie. Total boredom.Just so you know, I like all kinds of movies. I'm not impatient. I have a degree in a tech field. But geez, this movie is soooo boring.And it's stupid!! And the casting is terrible. A 22-year-old hot model-type woman is the only one at NASA smart enough to locate Damon. And a 22-year-old slob who looks like he's strung-out on drugs (rolling out of a bed in his FILTHY MESSY office, twitching, shaking, stuttering) is the only one at NASA smart enough to think of using a slingshot-effect for the rocket. But they're SOOOO smart that they can attend high-level, and I'm talking the highest level on a national scale....they can attend these meetings in street clothes, while everyone else is in suits and ties.I know Damon is extremely politically-correct, and so are most Hollywood movies these days. But this one goes too far. Literally every scene alternates between a person of a different race. White, African-American, African, Hispanic, Asian, Middle Eastern. And every scene has a man and a woman in it. Michael Pena as an astronaut?? Hello....do I really need to explain that you have to be in-shape to be an astronaut??"
42," It truly is impossible to please everyone isn't it?
","First off I just want to stress that this is absolutely the kind of film you want to see on the big screen; don't wait for it to come out on DVD! The Mars landscape is truly stunning and the visual effects look fantastic.I didn't really know what to expect when walking into the cinema today. I knew it was about some guy getting stuck on Mars, but that's about it. I had no idea that what I was about to watch would end up being one of my favourite movies of the year.The whole of planet Earth is trying to help Mark get home after he's been left behind on Mars and presumed dead. You can clearly see the emotion of those at the NASA command centre who are pulling all their resources together to make it work. The dedication and loyalty of Mark's crew is captivating as they come up with an idea to supersede NASA's original plan and swing the Hermes around the Earth and back towards Mars to pick their fellow astronaut up.And, of course, there are Mark's struggles on Mars. This botanical genius of an astronaut is forced to grow his own food and ration his resources so that he can survive long enough for help to arrive. His creativity, innovations, and breadth of knowledge undoubtedly save his life in this impossible situation. I lost count of how many times the cinema erupted into laughter. There were so many clever lines and witty comments that you couldn't leave the cinema without a smile on your face. But despite the comedy, this film was able to be very gripping and tense when it needed to be: Mark removing the shrapnel from his stomach, NASA's failed attempt to launch the supply probe, the malfunction in the base on Mars leading to all of his work being ruined, and the Hermes crew desperately trying everything they can to readjust their course towards Mark are all great examples of where The Martian excels dramatically.I also really liked that they were able to show the effect of such severe rationing: Mark loses substantial weight and muscle (I know it was a body-double, but still the effect is the same). In addition, the visible tooth decay was a nice touch which just goes to show how polished and attentive to detail the film is.Needless to say, the cast was phenomenal: Matt Damon (Bourne), Jeff Daniels (The Newsroom), Sean Bean (Game of Thrones), Kate Mara (House of Cards), and Chiwetel Ejiofor (12 Years a Slave) just to name a few.Several of the criticisms I have seen of this film are, to me, actually its strengths: the main protagonist who isn't concerned with his family back home (thank goodness it wasn't another cliché where he has a family that he oh-so-desperately needs to get back to), the length of the film (Interstellar, I would say, was bordering on too long, whereas Gravity seemed a bit short - The Martian felt just right), and the comedic element (to me, the comedy is what makes this film stand out - it is integral to its success - just like with The Edge of Tomorrow).And, as with all Ridley Scott films, the pacing was excellent. The plot didn't seem too rushed, but it didn't drag on either. Perfectly executed.If you enjoy good storytelling, excellent acting, stunning visuals, comedy, drama, and survival, then you can be sure to enjoy this movie as much as I did!"
43," Futurism and Nostalgia
","From the earliest days of cinema, films have explored what man can do when cut off from society (and indeed, the interest of the topic pre-dates the art form: think how long ago Robinson Crusoe was written). But in a world ever more monitored, depictions of life beyond borders are often set in space. These include both fictional tales and true stories. 'Apollo 13', for example, is a riveting film, but mainly because of its raw material: in 1971, a manned space mission suffered from an explosion and the astronauts were stranded, thousands of miles from help; amazingly, they managed to fix their stricken craft and make it home alive.'The Martian' is a fictional story, but is in some ways Apollo 13-redux. It starts with a gripping scene where, post-disaster, the hero is forced to operate on himself: gripping, yes, but also not a scene that needs to be set on Mars. And subsequently, it can't quite live up to this compelling start. As I see it, there are three main problems. Firstly, some implausible science (how can you grow plants without carbon dioxide in the atmosphere?) and psychology (the story is set over a period of years, but we never really get the impression that the character is stranded alone for so long). Secondly, the need for the Hollywood virtues where force of character compels eventual triumph. And finally, perhaps, that the remarkable thing about Apollo 13 is not that its crew could have saved themselves, but that they did: the triumph was not one over the laws of physics, but rather a win against the odds. In a fictional story, this is a less compelling narrative structure: why does the character get repeatedly lucky? Simply because the screenwriters wrote it that way.Yet in spite of its faults, the film's basic set up draws you in, and by the (admittedly melodramatic) rescue scenes, one can't help but watch on the edge of one's seat; and keeping an audience interested for over two hours is not such an easy thing to do. Perhaps the fact that in the real world we've basically given up on manned space travel adds to the appeal: this may be a futuristic story, but at the same time, it also feels like a tale of something we used to do, to boldly go beyond the limits of our planet to see what we might find."
44," Competently Made But Felt Empty
","This film made me feel neutral. I found the using-science-to-solve-problems aspect interesting but that isn't what makes a film resonate with me. It's the characters. The characters in this film do not feel like people. They feel empty. Sure, Mark Watney, the lead played by Matt Damon, has a personality I guess. We learn early on that he is an easy-going guy who can remain calm in most stressful situations. However, there isn't much else to him. I had no reason to connect to him. No one bothered to give him any sort of arc or background. He doesn't change or grow as a person at all. I know not every protagonist has to go through some sort of change but this character could have with at least a little bit of internal conflict. This applies to the rest of the cast as well. Only four characters in the film stood out to me in anyway: Watney, Rich Purnell (Donald Glover), Vincent Kapoor (Chiwetel Ejiofor) and Michael Peña's character. Watney because he is, I suppose, more well rounded than the rest of the cast; Purnell because an archetypal quirky genius character is better than no character at all; Kapoor because his skills in communication and persuasion make him stand out which is a required quality for his job (Mars mission director, I had to look it up on Wikipedia); and Peña's character because of the two tiny moments of banter between him and Watney. Everyone else is defined by their jobs (which I've forgotten for the most part anyway) and what actions they need to do for their job. When it comes to technical aspects, nothing was really done badly but nothing was done exceptionally either. The direction served its purpose but didn't impress. The cast did a pretty good job in their roles but no one made up for their lacklustre* characters. The visual effects are good. Granted, nothing stood out but that wasn't the purpose. They're supposed to make the spectacle look convincing, and they accomplish that. Lastly, I would like to mention the score. Throughout most of the film, I didn't really pay attention to it but in the first few scenes when Watney is stranded on Mars, I felt that the music was too overdramatic. This probably isn't that much of a problem as I forgot about it quickly but it's distracting when the score is too intense or emotional for the scene it's accompanying.Overall, this film neither impressed nor annoyed me. It's competently well made but it feels empty. If either the premise or the problem solving aspect interests you, you might like it. Otherwise, you can skip it.*That's the British spelling of ""lackluster"" apparently.http://letterboxd.com/lloyd_morgan/film/the-martian/"
45," Clean, precise and not so unique
","As always, Riddley Scott delivered another visually beautiful science fiction piece, with all the ingredients to make it a commercial success.From top acting names, to state of the art VFX, there is not much bad that you could say about this movie. Unfortunately, the fact is that this story is not really new. In fact it is really old. A guy stranded on a desolate inhospitable place, who tries to survive against all odds? Come on!! I would go to see this movie with different expectations, it it wasn't so heavily advertised as a masterpiece. Which it really isn't. The movie is just fun, with sprinkle of comedy and heavy dose of pathetic closeups of Matt, Jessica and rest of the crew. I guess all that money spent had to payoff, so what's better way than to make it appealing to wide audience, from kids to grandparents. And that is OK. But I cannot escape the feeling that R. Scott has lost the pace with modern times, and brought a little archaic style to this movie. Satisfied but not impressed. That is my final judgement.Good 2 hrs of fun."
46," Riddley Scott's decadence
","The decadence of Ridley Scott in my opinion. The one who offered us some great movies (""Allien"" is enough I believe to make the comparison and point out the importance of a good scenario and small budget to create a ""great"" movie). The whole movie hasn't created, to me at least, the feeling of agony and suspense that was meant to create and I cannot understand the dithyrambic critics (8.2 IMDb score?).More it was a movie like ""Indepedence Day"", where the ""good guys"" win nomatter what.....A great disappointment from Ridley Scott and a movie that did not offer anything new, from a director that has created collosal movies in the past (what to count first: Blade Runner, Allien, Gladiator..... 0."
47," Predictable and disappointing
","I don't really understand all the hype behind this movie. Maybe it's because I've heard the book was so good that this movie created some buzz before its release. I normally enjoy sci fi movies and I am generally a fan of Ridley Scott. I enjoy being moved by great acting performances and being awed by the mysteriousness and the unknown this type of genre is able to project on the big screen. However, this movie did none of the above for me. Although Matt Damon is an excellent actor, it was difficult for me to fully buy into his character. Despite being alone and stranded on Mars, he lacked emotion and credibility. The other characters in this movie fell flat, too. The biggest disappointments were Kristen Wiig and Jeff Daniels – it was too one dimensional, lacked versatility, and was to cliché. Actually, the plot was very cliché and was very predictable. And the special effects and action sequences were far too similar to what we saw in Prometheus. I guess I expected more with this cast and director but was left wanting so much more."
48," boring unlikely politically correct
","OK, this is really a very very bad movie. And on several levels. Matt Damon plays awfully bad. Well this is no news, he is an awful actor, but stillHe is in this movie so emotionally numb. The scenario is really not suspenseful. Most of the scientific facts are just thrown at your head like if you were totally stupid and know nothing. All the scenario is totally unlikely. And I don't speak about the political correctness (black, Chinese everybody is there) that is really an insult to intelligence. Finally I can say that the film had beautiful images. This is the only thing I can say positive. That's all. Conclusion : this movie is a waste of time. I have already forgotten it. Man where are the SF films like Alien"
49," Blah
","Personally didn't like the movie very much. In my opinion there was way to much Humor for a Sci-fi drama. I felt like the main character ( Matt Damon) didn't capture someone actually stranded in a life or death situation. Compared to Interstellar this movie was a flop. Had no emotional attachment to any of the main characters. This movie was extremely "" Hollywoodized "" with an unreasonable amount of impossible ""WTF"" moments. I knew from the 1st couple minutes the entire script and how some characters would act ( predictable ). Id rather see a more realistic version without the humor. I'm no movie critic just a un- educated bottom feeder."
50," Really?
","I like sci-fi as a genre but I completely hate it when film makers assume a general level of dumbness in their audience and resultantly try to peddle whatever they think can sell. I am appalled both by the movie as well as the number of people here on IMDb who actually found the movie worthwhile. I am not even going into the scientific aspects of what Whatney did and whether or not the fiction was any close to truth. In general, I don't like to poke holes in sci-fi, simply because the second word is 'fiction'. What got me was just the childish and rather superficial treatment accorded to everything. Not once did you feel for Whatney or any of the other crew members. The dialogue is gcheesy, bordering on inane. Clichés abound - there is a half-hindu (a separate dialogue was introduced in the movie just to highlight this fact) good-natured scientist and helpful Chinese space agency to boot. Even the special effects are underwhelming. There are instances where you can quite clearly see and feel its a toy car on the red soil. I think Hollywood is running out of ideas, 2015 has generally been god-awful and Martian is just another on that list."
51," Not as great as I expected
","I was somewhat disappointed by 'The Martian', maybe because I had such high expectations of it. In my opinion the movie failed to really immerse you into the action or make you feel the danger of space, the way that for example 'Gravity' did.Also, it came across as feel-good NASA propaganda. Maybe that one is on me for being so cynical, I am not sure. The attempts at humor never made me laugh and sometimes made me feel embarrassed.I am not saying that it is a bad movie. I liked its realistic and scientific approach. There should be more sci-fi movies done in such an earnest way. However, in my experience 'The Martian' does not succeed in truly captivating or intriguing you."
52," Enjoyable, albeit, overrated.
","I saw this film on it's opening night, with a group of friends from work. The film's beginning drew me in, and Matt Damon's lighthearted humor was quite amusing.That being said, the formulaic plot, lack of character development outside of Matt Damon's character, and eventually tiring jokes wore me out by the end of the movie. It must've been a decent film, since I did find myself laughing now and then, and I also found myself rooting for Matt Damon. That said, it's a highly forgettable flick, and I don't understand why it's so beloved.Watch it if you have the chance, but don't expect an incredible film."
53," Marring a great story
","REVIEW OF MARTIAN MOVIEI will start by saying that I read the book this is based on. I am not one of those people who always think the book is better than the movie; American Psycho is one of my favorite movies and I think Christian Bale's performance along with Mary Harmon's direction make it more enjoyable than the book (although the book is more twisted and perhaps a bit deeper).To summarize my review, the movie-making establishment has yet again marred an interesting and inspiring story. The book had a wonderfully realist and analytical view of a marooning story, which was over-glamorized and under-directed by the director (shame on Ridley Scott). The faults can be found in this adaptation in every aspect of the film. It should be considered a disappointment and the only saving grace is the original story, which should have a much better movie made of it some day. If I am ever in the position to make it, I will.Let's start with the casting. Matt Damon is a fantastic actor but this is not a role for him. In the book, Mark Watney is an engineer sent to space and, truthfully, a nerd. As smart as I know Matt Damon to be and as many intelligent roles as he has had, he does not personify the Watney from the book. He does the serious parts pretty well (although it sounds like he is dumbing it down all the time, which is probably the screen writing's fault) but as soon as he tries to tell a Watney joke, it falls flat. That's because he isn't nailing the role. In my mind, the main role should go to someone who is nerdy and who can pull off sarcasm better. I would go with an unrecognizable actor who fits the role because what I loved about the book was how I felt like I rediscovered how cool engineering is, not how cool Matt Damon is.The rest of the cast is also terrible. Most of the actors and actresses are just your stockyard Hollywood actors; pretty and over-dramatic. Of all the parts, Vincent Kapoor and Bruce Nguyen are actually well-acted, maybe Teddy. Otherwise, you could replace any one of those actors with another and it wouldn't change much.Then let's go to the set design and cinematography. Space travel is not glamorous, nor should it be portrayed in that way. Even Interstellar overdoes it, and I believe what made the story of the Martian so great was how real it felt. It's like reading a biography. Spaceships shouldn't have extra space in the hallways (the Hermes is huge), the ""gym"" room shouldn't exist (think of the actual international space-station's set up; the treadmill just extends down from the wall), and the HAB and Hermes have ridiculous amounts of internal volume. Every cubic inch of space inside a shuttle costs a ridiculous amount of money. It makes moot points that Teddy has against creating another Ares mission when they are spending extra money on a crazy T-shaped table for discussions for a ship with 6 crew.Also, in reality, graphical user interfaces (GUIs) don't animate like they do in the movie; that serves no purpose in reality. They should also not be uniformly blue all the time. They also don't project onto people's faces. Also, NASA doesn't have fancy lecture halls with light bars around the desks and a metal engraved floor (I'm pretty sure); it is probably pretty basic since they should be spending their money on space exploration. All of these things pull me away from the story, which is in essence, how do you survive when you have nothing and nobody. Surrounded by all this beautifully but insensibly designed technology and space, why should we feel for this astronaut? If movie makers were to tell a story about the colonization of America, would they all be wearing dry cleaned, beautifully sewn dresses and have a big old yacht with plenty of space for everyone to hang out? Why doesn't Mark Watney's spacesuit have any dirt on it after 2 years on a dry, dirt covered planet?A small note about sound design: interfaces also don't beep like they do in this movie. Also, bombs made in 39 minutes attached to a lighting panel do not beep as if on a timer (why waste time on that). I feel that none of these things add to the story as I'd love it and serve to detract from the realism of it. Want to make a good movie about traveling to Mars? Make it feel real. Direct it as if it were a documentary. Think like Kubrick did 40 years ago: Does space have sound? Do spaceship GUIs only have one color when representing complex data? Ridiculous.Lastly, they butchered the book. They cut out or shortened all of the bits that actually make this story interesting. Driving for 3200km on a planet no one else exists on deserves more than a footnote. How about when the rover crashes entering the crater? That was the suspense of the ending. Loneliness; feeling like he missed his window. Where is that in the movie? Every time there is some over-dramatic pause in the film, take that out and replace it with some part of the story that was actually written.Overall, it's sad because I was excited to see this movie having loved the book. It's even more sad that people might think that the book wasn't that great because the movie was even just on par. Hollywood, you ruined another story, I just wish people would stop paying you to do it."
54," A unique, visually styled film that's still not the sum of its parts
","STAR RATING: ***** Saturday Night **** Friday Night *** Friday Morning ** Sunday Night * Monday Morning During an outer space mission around Mars, astronaut Matt Watney (Matt Damon) is separated from his spacecraft, and is presumed dead in the immediate aftermath. Stranded many light years from his home planet, Mark is forced to use his survival training (including fertilising faeces for food!) in order to survive, before managing to contact Earth and bring news of his survival to NASA president Teddy Sanders (Jeff Daniels), who desperately works on Earth with scientist Vincent Kapoor (Chiwetel Ejiofor) to get him home, while re-assuring a frantic public.Having made his name in a landmark sci-fi classic many decades ago, Ridley Scott returns to the genre for a film where the only alien appears to be in human form. His ability to create an impressive visual spectacle doesn't seem to have diminished with time, and The Martian features some sets and designs in outer space that could quite blow your mind. The director oversteps any meaningful character development, and plunges us straight into a story that serves as a lengthier rendition of 2013's Gravity, with elements of Tom Hanks's Cast Away chucked in for good measure.For a film stretching at nearly two and a half hours, it really needed not just an interesting story, but an effective screenplay to match it. While the 'one man stranded in space' plot still has some life in it, Scott seems overly preoccupied with stuffing Damon's Watson character full of insightful technical jargon and waffle, to reassure us he's highly intelligent and 'NASA's finest', to the point of disconnection. To try and balance the script with some humour, Scott has displayed an affection for '70s disco music, which Damon must awkwardly eschew. It's a welcome touch, if not truly effective.Performances wise, Damon must carry the lengthy film almost singlehandedly, and it's his varying degrees as an actor that make as little or most of this. While a better actor could have made more of it, by turns a weaker actor could have made it worse, and so you're grateful for small mercies. In what could be the main supporting role, Daniels is grounded as the head of NASA but, in a film determined to have as much humour as drama, that role he took with Jim Carrey all those years ago (and recently reprised) can never get out your mind. A further colourful supporting cast further make it up, including Michael Pena, Sean Bean and Ejiofor.Overall, it's not an entirely unsuccessful film, just one without the genuine tension and suspense to really make it last as long as it does, and so the cracks do appear at times. ***"
55," Going Mars is now fun
","The movie started just like any other adventure movie. The trailer promised a really intriguing story line. This movie is based on a book and for me many things were made differently than the book. Matt Damon was usual a perfect choice for the role. He had to portray the struggle and willingness to survive alone in an absolutely no mans land. I liked the acting of everyone but the plot line was not very interesting. It was very common and obvious that the crew who left him will go and save him at some point and everything will be alright at the end. I watch the 1080p version (i think) and the VFX was magnificent and was true to the story. All in all, it was a good time pass movie, not at all boring and fun to watch"
56," A True Love Letter to Science and Humanity
","Sir Ridley Scott is finally back on track. There's no argument that his last couple films have not been up to his standard. However, now he has gone back to his roots to bring us an adaptation of the sci-fi novel by Andy Weir The Martian.The story itself is pretty straightforward. Mark Watney (Matt Damon) is presumed dead when stuck with debris during a storm on Mars. When the rest of his crew decides to abort and he turns out to be alive, Watney must ration his remaining resources in an attempt to same himself and make contact with NASA. Despite the familiar storyline (can you say Cast Away meets Apollo 13?), only a true mastermind behind the camera can give the story so much depth and make it so enthralling. The cast is definitely one of the best ensembles of the year. Everyone does fantastic with the roles given to them, namely Chiwetel Ejiofor and Jeff Daniels. And while everyone does a great job in the movie, the man whose shoulders the film truly rests on is Matt Damon, and he excels in every scene he is in. The audience is always eager to follow Damon's successes and failures on Mars. Damon is so good at playing a wise- cracking scientist and showing us what it might actually be like to get left on Mars alone. With Damon's character, the movie is allowed to delve into themes about what makes us human and our drive to help one another.One of the aspects of the film that truly fascinated me was how much science was explained out in the movie. The science is always intriguing and never makes one feel as though they are in school needing to remember everything they heard. The Martian is easily one of the best films of the year and a very welcome return to form for Sir Ridley Scott. The entire cast excels at bringing the audience a fascinating trip not only of the inner-workings of NASA, but of a man's journey of survival as he is left on Mars.""I admit it's fatally dangerous, but I'd get to fly around like Iron Man"""
57," Mark's Adventure
","The movie ""The Martian"" is about an astronaut, Mark Watney who got stuck on Mars. It is a movie based on a novel by Andy Weir and the main character is played by Matt Damon. How did he survive after the accident? Let's find out.This movie began with a big sand storm. The Ares crew and Mark Watney were collecting samples of stones and dirt, when suddenly a sand storm came. Mark and the crew were separated by it. A metal stick stabbed Mark's body and the crew thought Mark was dead. To protect the other crew members, the commander forced the crew to abort the mission and Mark was left behind on Mars! The following day, when Mark woke up, he found he was alone on Mars. He wanted to survive on Mars; it's lucky that Mark is a botanist, he knew how to grow potatoes and make water by himself. He began to survive on this planet with very little water or food.One day, an engineer named Mindy Park found two satellite photos were different; the solar panels had been moved! The director Vincent Kapoor knew that Mark had survived. They wanted to save Mark's life, but the NASA director Teddy Sanders didn't agree. To rescue Mark, Mitch Henderson, who was the flight director of the Ares 3 Mission, used a special code to tell the Ares crew that Mark was still alive. Mitch wanted the crew to decide if they wanted to save Mark or not.In the end, the crew and Mark meet again. I felt so excited about their reunion. I liked the movie very much! The CG and story-line are very interesting, but most of all, the music - disco - is my favorite! I love it so much!"
58," A low-key triumph on a massive budget
","Ridley Scott's new film ""The Martian"" does not mess around with buildup or anything in the way of expository drama; it gets right to the point and recognizes why you came to see it. It opens with Ares III, NASA's manned mission to Mars, experiencing a treacherous storm upon arriving on the red planet. Debris is flying and visibility is next to nothing, and before the astronauts (Jessica Chastain, Michael Peña, and Kate Mara) can take off, fellow astronaut Mark Watney (Matt Damon) is struck by a flying antenna and presumed killed. The group takes off with the notion that Watney is dead.Following NASA head Teddy Sanders (Jeff Daniels) making the announcement of Watney's death, we see that Watney is indeed very much alive on Mars, albeit slightly handicapped after being impaled in the stomach by the antenna. Watney now has to essentially operate on a field of landmines whilst acting as a scientist MacGyver to try and sustain life on Mars, a place where presumably nothing grows and anything can go wrong at any time. In addition to monitoring water reclamation, oxygen, and atmospheric levels, he winds up growing an array of potatoes with the help of the feces of him and his crew and makes a small home for himself. It will over four years for another manned mission to rescue him, but NASA headquarters, comprised of Sanders and assistants like Vincent (Chiwetel Ejiofor) and Annie (Kristen Wiig), is determined to bring him back home in a timely fashion.Headquarters is also struggling with the idea of telling the surviving members of the Ares III mission that Watney is alive, which ignites a fiery ethical side to the film's story. With that, ""The Martian"" is essentially a gigantic teamwork exercise where everyone feels human, which is a pleasant attribute for Scott, whose recent films have really lacked in the filmmaking craft and humanization elements. Scott's visual effects and grandscale directing usually never fail, but when these become the focus and human characters and the little touches (the science, the cause-and-effect relationships, and the narrative interest) become secondary or gravely shortchanged, then there's a real issue with his films on a macro level.""The Martian,"" even with its nearly two and a half hour runtime, remains consistently interesting because it's a generally optimistic film, surprisingly enough. Watney is a wisecracker a lot of the time, even in the face of certain doom, and seeing NASA's constant efforts to bring him home show a certain diligence on their behalf works to make this film surprisingly hopeful. Then there's the roundtable of rich performances here; aside from Damon, who does solid work being the only actor on-screen in his scenes for his sheer honesty mixed with vulnerability, Daniels and Ejiofor work off of each other incredibly well together here.Consider the scene following Ares III's escape from Mars during the storm, when Watney is still presumed dead; the two consult one another about what to do with Watney's remains whilst subsequently trying to find a way to turn it into a more positive, caring PR display by sending another mission out to recover his corpse. This is a perfect scene in the way that it shows the way corporations and organizations balance humanity while considering their bottom-line, and who better to play figures in those pivotal positions of power than Daniels, who's work on ""The Newsroom"" has gone on to be acclaimed, and Ejiofor, who, much like David Oyelowo, will likely win an Oscar in the next ten years.Aside from a reliance on montages instead of actual exposition, ""The Martian""'s biggest problem as a film is the fact that we simply do not get enough time with Watney alone. The audience can never get a strong grasp on a relationship with this character simply because we're never allotted enough one-on-one time without the intrusion of mission control. We needed more scenes with Watney ostensibly helpless, trying to farm, or simply trying to get by on what little he has to surround himself and the film doesn't do that.""The Martian"" also makes fairly strong use of its 3D elements, using it as a tool of immersion rather than a gimmick that works to add a surcharge to already high movie ticket prices. Consider the storm scene, which completely floods the screen with indiscernible debris and disarray; the scene is only emphasized with the benefit of 3D and makes the experience that much more horrifying, being that, like the characters, we can barely see a thing.Above all, this is a film destined to please a crowd; in addition, it also keeps its pathos down considerably, doesn't do a whole lot of pandering to a crowd anxious to see action, and never loses sight of its deeply human and remarkable story. It also reaffirms the value of logical problem-solving in the face of a truly unexpected, and granted unprecedented, time of tumultuous uncertainty. It's a low-key triumph made on a nine figure budget."
59," Touching but dull
","The story about Mark Watney, an astronaut in the future that is left on Mars, when his crew mistakingly leave him behind. I had expected huge things from this movie, it started very well, but then it came quite boring, there is only so much solo time one man can do on the film. The other characters were not too interesting, except for Vincent and Bruce, the only two likable. Matt Damon is a very good actor, much better news that he is doing another Jason Bourne film. The Martian is watchable but what is the problem is the ending, it was really badly done, the film was credible up to then. Best thing about the movie were the special effects, the film looks good."
60," Preachy, sanctimonious bull crap
","People go to the cinema to be entertained, not to be schooled by people who have no idea what are they talking about. And on top of everything: why do you have to add politics and forced multiculturalism to every movie?! Is there a committee in Hollywood who demands that every single movie has to include multiculturalism, forced, not funny jokes, American flag, American nationalism, women who are good leaders?! It's like all the movies were written by the same people, all the effects done by the same crew, time to change Hollywood! Ridley Scott how could you? This movie is not entertaining, it's full of politics and preachy bull crap."
