,title,review
10," Seriously?!
",Man what a let down after Infinity War. Virtually no action in a superhero movie. Predictable plot with lame time warping around all over the place. And what in God's name did you do with Thor's character after the last movie holy crap! So glad I didn't waste my time in a theater for this one.
11," Good movie and CGI
","Nonetheless, america has loss..... No Animation or CGI can safe america. Hail Stanley"
12," Have fun and forget immeaditely
","I am huge sf lover but i never liked hollywood superhero movies except maybe (nolan batman trilogy) because there is no suspense when you know in advance who will win. would you like to watch football match knowing the result in advance?secondly i don't like this ""back to the past"" cheat card. so every time you end up dead or don't like the outcome you can go into past undo things, bring dead back to life and change the present. so basically ""endgame"" isn't the end, if ""bad"" guys also can also travel back in time? ok, i know this film targeted teenager audience and cannot be to dark or too complex (like real life is). film was fun, but it would be much better if they didn't use this lame trick going into past after half of the characters ended up dead in previous film."
13," What a joke
","The whole plot in this installment of Avengers hinges on a rat that just so happens to touch a button, in a van...Also, time traveling always ruins a movie. If they can travel back to NYC to 2012, then it means that the plot we saw in this movie, already happened in the first Avengers movie in 2012... It's all too silly."
14," 3 hours of movie: 90% a waste of your time and 10% of some good action, that's it
","I had no choice but to watch it to finish the sequence. The worst of all the Avengers movies. Apart from some action scenes all the rest it is pure lame dialogues and poor performances.
Purely made to make money out of a ""trendy"" public that are rating this movie high because I've never met one single person who has read the comics and like this garbage.
At least, there will be no more of this, I hope."
15," WORST OF MARVELS
","Full of mistakes and Weaknesses
this movie violated Previous marvel movies."
16," Overrated
",Not sure what all the fuss is about. It's no way an all-time top ten film
17," Disappointed
","I really liked Infinity war,but endgame is so much boring.
Thor and Hulk were totally wasted.Average CGI and actions.Some dialogues felt forced and totally
unnecessary.I expected more from marvel.
The Infinity war ending was much better and epic.I will take endgame as an alternate ending"
18," How is this 8.8
","1;2...Terrible!
Scrap the whole thing...try again!"
19," Overrated
",So much advertising for a movie.. I saw the avengers faces everywhere ..even on cola's cans at the supermarket... Was it worth it? Nope. It was boring.
20," Poor Thanos :(
","One of the best comic book movie villains was ruined.
Who writes this thing? Time travel? Really? Result:
Film full of plot holes.
Unsatisfying deaths of main characters Tony and Natasha.
Previously cool - now ruined characters Thor and Hulk.
I feel like Thanos today."
21," Not so good movie..... felt rushed
","I was so EXCITED to see this movie. After I saw it, I was like.... WhAT A PIECE OF GARBAGE!!! To me, this film and Infinity War felt like it was rushed of not see any extra scenes that we were so exited to see.
This movie was ok, I mean like Time travel? Come on, I expected more from this director!"
22," Disappointing
","After 21 other pretty great and fun movies, these last two Avengers movies are such a let down . After Infinity I did guest that time travel would be introduced, which is so lame and irritating. Very disappointing!"
23," Plot holes galor
","As others have said time travel is always a cop out, but there seem to be some major problems with it's use here, first is the fates of black widow and gamora, we are told (by the writer in the bluray commentary) that black widow can't be brought back because the fate of obtaining the soul stone can't be undone, yet gamora seems to have undone here fate from the same choice. The small point that if gamora never made the choice due to the time travel, then in fact none of the events in the previous could never have happened as Thanos would have been one stone short seems to be ignored.
Then you have Captain America's fate, he time travels back and lives out his days as agents Carters secret husband, cool. Unfortunately this then means that within the MCU universe He also has a reactionship with agent 13, technically his own great niece, whoops."
24," The worse Avengers of them all !
",It was extremely disappointing. Crammed every politically correct them down your throat.
25," stupid movie
","Worst movie i saw this year boring mess,plot holes,too cheesy,bad writing"
26," trash
","So so disappointing... I am speechless, boring, stupid... All i was doing is watching how much is left till the end of the movie..."
27," i know i already wrote one but
","Did i watch the same movie as everyone else? why are so many people leaving such high ratings for this movie? i guess it being the end of it factors in, but it just wasn't a good film. some good parts, but they take up like 3% of the film."
28," Most overrated movie ever
","This movie was a joke,average superhero movie where the heroes win and everyone's happy, hounestly zero dialogue this whole thing is just liked because marvel is ending, this movie made people ""cry""?really?the only thing that made me cry was my money I spent on seeing this garbage, thor was ruined along with hulk, thanks was dumber down,and capitain marvels horrible scenes were pain full to sit through,hounestly I'm glad people are coming to their senses and rating this movie lower now that they rewatch it, it's full of plot holes and the time travel is embarrassing lazy writing that's a disgrace to real time travel movies,besides the hype this movie had nothing it was 100% hypebased in fact I dont think anyone acctually paid attention to the movie, the ending was extremely predictable and the final battle was bland with the only background colors being brown and destroyed ships so disapointing after the amazing movie that showed that superhero movies can be more then saving the day and the bad guys losing"
29," Overrated
","Too many plot holes. Overhyped, overrated, too many fanboys with no brain"
30," 3 hour snoozefest
",What is this garbage? 3 hours of absolutely nothing but awful dialogue and boring misplaced fight scenes. Must be all the brainwashed Marvel fanboys who gave this movie a top rating...
31," Terrible Ending to a 22 movie Arc
","I want to start out saying I love all the Marvel movies leading up to Endgame. I loved Infinity War because it seemed to be setting up a terrific conclusion to the original 6 Avengers story arc's. I was very wrong. Let's start with Tony's Arc. In Ironman 1 Tony is told you are a man who has everything and nothing. In Ironman 2 we find out his dad was distant and cold to him, and in ironman 3 he is getting panic attacks because he thinks it's up to him to save the world from all threats. So in Endgame he finally gets everything that's important. He becomes a Dad and husband and... was proven right by having to die saving the universe himself? Why? Because we are supposed to believe Tony can't retire? Of course he can. Didn't he say to Steve in AoU ""isn't that why we fight so we can end the fight? So we can go home?"" Tony wanted to retire. Tony's arc should have been about being a good dad like his father never was and finally becoming the man who has everything important. He should have learned that he doesn't have to do it all on his own. Team work should have won the final battle. What's the point of finally getting all the Avengers together if it's left to one man to sacrifice himself to save everyone? Tony's ending was not satisfying and it was not the end they have been building towards from the beginning. Now let's talk about the real tragedy in this movie. Steve Rogers character. We know he is a good man who always does what he believes is right. He calls Home the Avengers facility and says he can't ignore a situation that's headed south. He loved Peggy but found out she had gotten married and had a happy life and he tried moving on with her niece. This storyline was ignored which was ok because most of Steves storyline in the MCU has been about saving Bucky. You remember him right? Steve didn't seem to for the entire movie. Instead of thinking about Sam and Bucky and all the people they are going to save if their plan works when they find Thanos in the beginning of Endgame Steve's just looking at the Peggy compass that he hasn't looked at in at least 3 movies. Why? So we can all forget about his actual character development and think it's a great ending when he goes back in time to be with Peggy. I'm just going to ignore all the plot holes associated with Steve going back in time and just focus on the character assasination this commits. This means the same guy who says he can't ignore a situation headed south, who never ran away from a fight, who said I'm with you till the end of the line"" to Bucky is just going to live out his life in the past never saving his friend from being a brain washed assassin, never saving his other friends parents from being killed by his best friend, never stopping any of the thousands of bad things he would know are going to happen? That's not Steve. The writers never let Steve get a personal life. He never found someone after Peggy and he never had anything except the Avengers. He was the one that was set up to die. The final battle starts with what is probably the most epic scene in comic book movie history but fizzles our soon after. Doctor Stranges plan makes no sense. How was this the only way they could win? Why couldn't Captain Marvel snap? Why couldn't captain Marvel just fly the gauntlet to another galaxy? Why couldn't Doctor Strange open a portal and drop the gauntlet on some random planet? In Infinity War why didn't Doctor Strange use his portal to go to Wakanda and tell Thor to aim for the head. The characters powers were very inconsistent for the first time in the MCU. Why was Thanos with no infinity stones able to fight Mjolnir and Storm Breaker but Thanos with all 6 stones would have lost to Storm Breaker if Thor would have just aimed for the head? Why can Captain Marvel fly through a huge spaceship 10 times but she gets knocked out after one punch from Thanos? Why does no one attack Thanos at the same time as someone else? Where's the big team up? You would think getting everyone together for the first time would have been the only way to defeat Thanos, but you'd be wrong because it's all about Tony stark. Even Steve picking up Mjolnir means nothing really because it has no affect on the end of the battle. Thor and Steve could be taken out of this movie and nothing would change. They do nothing of importance. This movie seems so disconnected from Infinity War that it's boggles my mind how this movie has the same writers and directors as Infinity War and it was filmed at the same time as Infinity War. How can you get one so wrong and the other so right? It seems clear to me that the writers and directors decided that Tony was dying and Steve was going back to the past no matter how much their story suffered from doing it. It's like they had a check list of things to put in the movie without actually making a good story that fit in with the rest of their movies. This is by far the most dissapointing ending to anything I've ever looked forward to."
32," Very disappointing
","Overated, boring nonsense! Infinity war set me up for what I thought was going to be the best marvel movie ever but end game felt like it was trying too hard to please everyone! Instead of just being a really good marvel movie.
The plot holes were a big part of the disappointment for me."
33," non-sense
","Cheap dialogs, non sense violence. The only thing the movie has to offer is explosions. Is it really that hard to make quality superhero movies? Look at Christopher Nolan's series of Batman movies, those are quality films. This movie is flat, it can be consumed as fast food, nothing to offer really"
34," Way too long, over-melodramatic, incomprehensible
","Too bad there isn't a zero star rating. I am not the target demo, was dragged to the movie theater by my young son to see it (he thought the movie was OK. I didn't.1. Lots of nothing much happens
2. Lots of melodramatic music
3. The movie at 182 minutes is about 82 minutes too long
4. The Thor character ceases to become comic amusement about a third through the pic
5. Incomprehensible and repeated fight scenes
6. Exceptionally poor dialog in the screenplayVisually the only star turns were Brie Larson and Elizabeth Olsen. The Scarlet Witch, one of the stronger themes was barely in this - Olsen should get her own movie.I was three hours of my life back plus $68 bucks spent on tickets and popcorn at AMC."
35," Most overhyped overrated movie ever
","This movie dosent deserve to be this high on IMDb,it was bring and by far the worst avengers movie with a disapointing and predictable outcome,it ruined thanos and the heroes one with no casualties like every superhero movie,endgame was by far the worst most overrated marvel movie"
36," The time travel is a joke
",There are so many nonsense point in this movie. Wasted my 3hrs. I'm very very DISAPPOINTED.
37," You're joking right?
",This movie was a terrible mess from start to finish.
38," must be a marvel universe fan to like it
","I managed to watch 40 minutes of this crap, and then could not stand it any longer. You must be a true fan of Marvel Universe to see it until the end. If you are not, avoid - nothing makes sense in this utterly boring movie. Acting is really bad too. High-end special effects cannot save it."
39," Already know whats gonna happen.
","I dont see why people think its that great. We already know whats gonna happen. They just copy it from the comics. You want a good superhero movie. Make the movie first, then the comic book. It will save time and money."
40," Long and boring
","I don't mind long movies, but they should be interesting. The story of this one could have been written by any 10 year old. What are story-writers getting paid for these days?"
41," What a waste of 3 hours of my life!
","Last week I wasted 3 hours of my life watching the latest Avengers movie End Game. I am a massive Marvel fan and have loved most of the movies up to now. Lots of action and fun. What has gone wrong. I was looking forward to this film so much but was so disappointed. If you want action and fun go watch John Wick 3, Wow that is a film especially compared to this dribble.Were do I start. At the start, or should I say for the first 30 min all the characters are depressed and feeling sorry for themselves. Then they mention time travel, yes time travel. I mean after all Marvels great films and ideas the best they could come up with to get things back to normal was time travel. What next, Ironman (Robert Downey Jr) wakes up back in Ironman 1 and the last 20 years have all been a dream aka Dallas style. Come on give me a break the best they could come up with was time travel. Anyway 1 1/2 hours into the film I turned to my friend and said the last 1 1/2 hours must be amazing as this has been so boring and all the reviews say this is a great movie. To my disappointment it did not get much better. In the 3 hours of running time there is at a push 30 minutes of action and that is at a push. The rest is just a load of rubbish.So disappointed, won't be wasting my hard earned money on Marvel again."
42," Is this a joke?
","This must be one of the most ridiculous movies I have ever seen.
They tried to create humor, sadness but it was just pathetic."
43," high tech magic creatues with low tech lowlifes
","Just watched this in fast-forward.
i simply cannot digest this universe where in one hand high tech space travel magic creatures are living along with dump low tech planetlings , so i guess that the majority of the fans are identifying them self to those lowlifes. and the most irritating for me is how low modern they dress them self in this marvel universe."
44," Complete Drag
",My 9 year old after 30 mins of watching asked me if we were in the right theater. It went worse from there.
45," Non Sense time travel
","In the movie they say that the time travel will not affect the past?! How is that possible?
Thor even stole the hammer from his past!!!
He left him without a hammer!!!!Hulk basically he didn't have any fight! He did not even got revenge from the last time he fought with thanos.Captain Marvel could just have killed the Thanos without the stones all by herself!"
