,title,review
11," Beautiful!
","I am referring to the thin eye candies. The girlfriend and hooker were positively femininely beautiful and worth the price, but this is not a good movie. Outside the slender and flaunting body of the eye candies it quickly descends to boredom. I just kept rewinding to check out the actresses. Otherwise, zzzz"
12," Menage A Trois Gets 3 Stars
","The rest: 0 starsBoringWell it is a sequel after all, what did I expect?Anyway, this makes no sense, the girl is hot but I do not understand the point of the film when the replicants are not replicants anymore."
13," They Are Wrong If The Director And Producer Thought The Cute Girls And Threesome Will Distract us..
",".. to come to think this is a good movie.The pretty women and fantasy are welcome and certainly a pleasant rarity in these anti-human body times, but this sequel (yup the problem right there) is boring and should not exist.It is forced, too long and the contrast to its prequel damning."
14," Really Pretty But Really Boring
",The graphics are futuristic and impressive. They have created a stylized world that looks impressive - although not as impressive or detailed as the prequel - but the film is so useless and boring. It speaks to nothing. My advice: check out the pretty girlfriend and prostitute on YouTube and skip this film.
15," There is a menag a trois
","Involving a couple of flaunting babies, but otherwise this film is stupid. Do you remember the criticism of the prequel where Rachel and Deckard ride into the sunset on a glorious road amidst beautiful nature? Right. Here too you can live in opulance in a casino and drink free whiskey and even have your own cute dog, etc.
Snore. What can I tell you? Sequels."
16," Postives & Negatives
","P:I love Blade Runner so anything attached to it excites me.
The cinematography and futuristic elements are fascinating
The legs of the chick and the slim waist of the chief and the hooker are A+N:Too long
Illogical comfortable amenities
No conclusion"
17," My Dislike For Sequels....
",".... is only second to American remakes of foreign movies. When Hollywood remakes international movies my house begins to stink.With that said, sequels are a close second and this so-called Blade Runner shows why. In other words, Blade Runner 2049 is contradictory (pretty holographic wife cooking meals and showing skin... yeah earth sucks now, take that off worlders... yeah what a hell hole) and just a cash cow. Ridley Scott has finally ran out of different video versions of the original to release and people are sick of the alien prequels and sequels he kept pushing out (they all sucked) and so he's back here.Get some integrity."
18," I just don't get it
","Could someone explain? This is a post apocalyptic world. It is a hellhole. It is a dystopia. Then one can eat food in abundance on the street and a beautiful blonde hooker approaches you (actually several pretty girls), there is miniskirted fantasy awaiting at home and cooking for you and obviously there is more than enough space for everybody. What the heck??"
19," There Were Only Three Things In This Film I Was interested In
","The dogThe girlfriend's bodyHaving a hooker that is so thin and prettyOtherwise, this.film.is.boring. Hello hollywood, what is with these silly sequels?"
20," I Shall Stick To My Rule To not Watch Sequels
","Every part of this movie is useless, absolutely boring. story is hilarious, and the characters are all useless and unneeded.Sure they put in a chick in a short skirt and a dog and we feel something, but the script is meaningless."
21," Visually stunning but lacks mystique, emotional depth & musicality
","Being a hardcore Blade Runner and science fiction fanatic, I felt deeply compelled to write this review. I love Ridley Scott's original 1982 Sci-Fi classic. It is my all-time favorite movie. It had mystique and infused my imagination. It was a unique experience; hypnotic & surreal. The sequel, not so much! My initial reaction of BR 2049 was that it's a gorgeous film. I was mesmerized by the striking cinematography and couldn't take my eyes off the screen. I will go as far saying that it's one of the most beautiful films I've ever seen. The rich visuals are so glaring it's hard to take it all in and grasp what you are seeing. From the opening shot you know you're in Blade Runner world. The overall look is instantly relatable to the first film and it's an amazing continuation in that regard. Also, the acting was excellent. The entire cast did a great job. However, once I settled into the film I realized that it is mainly a self-indulgent visual feast containing a weak story that lacks clarity & wisdom. There are obvious cliché moments and in certain aspects the story is comical and naive. The movie delves into complex philosophical themes and asks important questions but seldom explores them. It's all over the place. You get the sense that the film is not sure what it wants to be? It's clearly style over substance. Lots of homage is paid to the original through awesome images but the plot is paper-thin with a few subplots & twists added to make it seem intelligent. But is it? Well, not really! I think the movie tries too hard to be smart but fails to engage due to its long running time & fuzzy story/script, which may end up confusing and distancing the viewer.BR 2049 has been most widely criticized for its length, and rightly so. It's overly long with some unnecessary scenes & dialogue whereas the first film was more subtle. BR1 was also slow-paced but in a different way. It had suspense and gradual progression to climax whereas BR2 is forced and even distracting at times. I love slow-paced films don't get me wrong! I can watch a film all day as long as it leads to a point and has tension. Certain films are deliberately made slow to establish a specific mood (e.g. Kubrick & Tarkovsky films). They draw you inside the film and make you feel like you're part of it. BR1 does this perfectly while the sequel is stretched out for the wrong reasons. It comes across as an excuse to showcase impressive visuals which is great if it moves the story along but not for the fun of it. BR1 had long takes and brief dialogue but it drove the story along smoothly and its characters behaved realistically. There was a seamless flow to it. It's humorous how BR2 tried to mimic this technique from BR1 yet failed because its characters talk & move super slowly unlike real life.Although it's a visually stunning film, I found it to be almost void of emotions and musicality. The characters were uninteresting and lacked emotional depth. In other words, I didn't care about them. I was not sure about any of the characters' motivations. In the first film, all the characters shined with charismatic personalities. They were unique in their own way and I truly cared about them. They embodied everything that makes us human. This was a vital element that made the original so special. BR2 on the other hand has sad and forgettable characters. It is a very sad film whereas the original had moments of happiness to mix up feelings and lighten the mood, which made it more realistic.The music in BR 2049 was the biggest let down for me. It just didn't make sense because there was no music. A strange mix of very loud noises with faint echoes of original Vangelis tones interlaced (I listened to the entire score to be sure!). The musical score by Vangelis in the first film was one of the key elements that made the original my favorite film of all-time. I love atmospheric films that are visually & musically driven to tell the story. The music creates different feelings that make you fantasize. It makes you feel the movie and think about it long after it's over. The music in BR1 was incredible. It set the tone of the film perfectly. There was a haunting eerie atmosphere that along with the images created a hypnotic feel. Vangelis mostly used an electronic sound but he also incorporated piano & saxophone for melancholic effect. Not so in BR2. They messed up enormously this time. I know it's not possible to recreate Vangelis but they could have at least tried to create similarly-styled music by using the original score as a foundation. Even better, they could have perhaps made a completely original soundtrack all together. Blade Runner is an atmospheric film that is about feel and therefore must have a perfect music to visual ratio. Sure, they brought back one Vangelis theme for nostalgia but it wasn't enough.To conclude, I enjoyed the film but unfortunately cannot say I loved it. I simply cannot fathom the enormous praise given by critics & moviegoers. I don't think they understood what made the first film brilliant. BR 2049 does contain the main elements required for a true Sci-Fi film but fell flat at further exploring its themes. The original film on the other hand is a masterpiece. It felt spiritual & spellbinding whilst the sequel did not. Should you go see it? Yes. I would still recommend fans and anyone curious to go see this film in theaters despite its evident flaws. But as a huge fan it left me disappointed. Maybe I had high expectations! I gave it a generous 7/10"
22," 8/10 VERY CUTE DOG
","Fluffy, scruffy boye of unknown breed. Exceedingly rare. Very loyal. Quiet - no borks. Obviously a classically trained actor, but his subtlety in this endeavor was poignant. Marvelous work."
23," Pros And Cons
","Pros: Beautiful to look at Beautiful women Cool technology Cons: SlowNothing is resolved Boring script, dialogue and lines Typical sequel (a shadow of its prequel) They really should become more judicious in picking which movies need a sequel and if they do that 90% of sequels will never come to be and the focus will shift towards developing new ideas."
24," So I went to the electronics store to buy a DVD player
","And the sales gal tried to sell me a DVD player with a fast forward button for $70. I said I don't need it. What else do you have that is cheaper? She really insisted I buy the expensive one with the fast forward button. I asked for something cheaper. She showed me another one with no fast forward button and it was $50. I took it!I regret it. She was right!!!Sitting through this long, dreary, illogical film made me to think of her. I should have bought the one with the fast forward functionality! The girlfriend was sweet to look at (I would lick her inner thighs any time) but this movie has as much reason for existence as McDonalds has vitamins."
25," Get This Into Your Heads Hollywood: Your Sequels Are Moronic
",Would it kill you to not make a sequel for once?Some will notice that the movie does not need to exist. And surely that is obvious. But still they could have used better pacing and more logic.I did find a starlet as the woman was superbly pretty.
26," The Threesome Is OK
","But the reviewers exaggerate because we see no penetration or explicit love making.Mood and ambiance makes this watchable, but the stupid music and the illogical and incoherent plot are jarring."
27," Good And Bad
","Good: hot girlfriend who has no ink, has a sweet body (image!) and is kind.
The tech is cool and the dystopian city is impressive.Bad: slow film and ultimately nothing happens. They want to sell a sequel."
28," People, stop watching sequels
","I could tell 15 minutes in that this film did not need to be made. It was boring. It was trying to justify its own existence. It was trying to figure out how to sell itself. It was trying to fit in elements from the original Blade Runner into its visuals to claim it has a relationship to the prequel.
I suggest people stop spending money on these films because Hollywood won't stop remaking and rebooting on its own."
29," High art? Hmm ...
","""Blade Runner 2049"" comes off incredibly long and boring. Not because of the slow pacing – ""Blade Runner"" had slow pacing too, but had the viewer hypnotized – but because there's no interesting thoughts present and nothing new really. Thematically the movie is exploring the same questions (about being human etc.) as the first movie did 35 years ago. And the few 'new' additions to the Blade Runner universe are totally devoid of originality. Take for instance K's hologram-wife. Not only are those scenes totally unnecessary (that three-way scene, jeez!), but we've seen the concept so many times before (for instance in Spike Jonze's ""Her""). Apart from that, the movie is riddled with plot holes and stuff that just don't make very much sense. Tyrell get's killed off by a replicant and his Nexus-7 prototype runs off, shortly after Tyrell Corp rushes a line of replicants with OPEN ENDED lifespans and no other safety device than implanted memories (that didn't work with Rachael). No. Just no. Furthermore we are told the nexus 9 are programmed to obey. However K lies to his superiors, constantly acts on his own, acts emotionally from early on in the movie. He does not obey at all. And the revelation of a replicant child being born has people talking about revolution. Robin Wrights Joshi says it will 'break the world'. But how? Rachael was the only replicant able to give birth and Tyrell took that secret with him. Neither the few remaining Nexus 8's or the 9's can give birth – so no, it doesn't break the world. It doesn't break anything. But the movie really wants us to take this very seriously (Hans Zimmer is doing his loudest to make us sit in awe). And it gets even worse. Later we learn that Jared Leto's ridiculous bad guy Wallace (those monologues!) strives to learn the secret of making replicant babies. But why? That undermines the entire idea of replicants. Tailormade slaves with superhuman ability; strength, intelligence etc. that are controlled by implanted memories. Having replicants make babies the old way would offer zero control of the outcome and the child replicants would have to grow up, go to school, make their own memories. What's the point then? And what's the difference, from just having some people make babies? A lot of people has called ""Blade Runner 2049"" 'intellectual sci-fi' and so forth, but I found it to be quite the contrary. The movie forcefully demands you to accept it as highly intelligent art, but if you scratch the surface, you'll find something very different."
30," Please Do Not
","I read that Ridley Scott likes to produce more of these. Please do not!
Terrible!It was so boring. I cannot believe they thought anyone would get through this overlong movie in a dark environment like a cinema. Perhaps that is why they had the 'soundtrack' which was mostly explosive rip, tears and screeches instead of music to wake us up.I did enjoy the dog, the pretty girlfriend and the prostitute."
31," Turn Off The Lights, Put This Movie On and begin to....
","Catch up on your sleep as it will be a good three hour nap that will refresh you.
Should you have children they will fall asleep too. This Blue Ray is better than any babysitter you can hire.
I knew it is a sequel and would suck."
32," Seuqltitis
","As a big Blade Runner fan who loves to watch it over and over I was already on guard when they brought in the gang for a sequel. So many of the characters are either annoying or just dull and vapid. In other words, they are al phoning it in and inside know this is an embarrassment. This signifies the decline of humanity. The concept is the weakest in its illogic. I find myself getting annoyed to the point where I am starting to dislike the original if you can believe that.Hey Hollywood accountant-directors, not every movie needs to be re-made, needs a sequel or needs a prequel."
33," Best thing about this movie are the top keywords on IMDB
","The worst thing is its length and slow pace. How long do they think we can tolerate a dystopian future where you have a job, an apartment, cool gear and a super slender girlfriend that cooks for you and sets you up for a threesome???
Yup stupid film. It's a sequel."
