,title,review
71," An Insult To Those That Served.
","Reviews claiming this movie ""greatest WW2 movie"" are an absolute nonsense. ""Dunkirk"" barely qualifies for the genre. * There is zero land combat between Allied and German forces portrayed in the movie. There is no depiction of tanks, artillery or infantry engaged in hostilities on land. There is a dozen aircraft and ships from the era and what looks like a cast of a few hundred. The movie does not deserve its title. It is in fact an insult to the memory of ""Dunkirk"", the professional British Soldier, Seaman and Airman, the civilian and merchant crews of the rescuing flotilla, the population of Dunkirk - to all those souls from both sides of the conflict present at Dunkirk late May early June 1940. * The 2 main characters are cowards. There is a repelling creepiness about their relationship. They don't look or act like professional British soldiers orderly holding on for evacuation rather they act like a pair of modern gender fluid sis males desperately trying to return to their safe space. This is the central story and it is about these 2 cowards deserting their post and using every trick they can think of to push in front of everyone else including the wounded to get aboard a ship home to safety. They even throw their rifles away not long into the movie the gutless scum. They deserved a court-martial sentence to be shot for the selfish, cowardly desertion of their comrades. If the Allied soldiers had acted this disgracefully the defense and evacuation of Dunkirk could never have taken place and the war lost. * A ""shell shocked"" soldier is rescued at sea by a civilian boat crewed by a middle aged gent and two teenage boys. This soldier flies into a rage demanding the boat steer immediately to England and not onto Dunkirk to rescue more men. In this rage he pushes one of the boys down a hatch to a lower deck where the boy strikes his head and dies thus committing murder. However, on return to England he is metaphorically slapped on the back and told ""not to worry old chap you are shell shocked so killing innocent people is totally expected of you. Don't you worry yourself we will lie to the authorities and the boys family so you never face justice. Now off you go and have some fun.""* The disgraceful behavior of cowards and and the unlikely, unpleasant murder of a boy are deemed more worthy to depict than the inspiring stories of heroic courage and mateship displayed by the highly trained and experienced professional soldiers these men were. Brave men on the outer defenses and town fought desperately to ensure their comrades safe evacuation. These men knew they faced two possible outcomes - death or capture for the wars duration. The soldiers evacuated would have swapped places with their mates defending the beach without a thought. The movie should be about their valor not the shameful cowardice of deserters or the unlikely actions of a soldier claiming ""shell shock"".This is perhaps the most over hyped disgrace of a movie I have seen. It is a shameful disservice to the men that fought at Dunkirk and the brave men in tiny boats that came to their rescue."
72," Saving Private Ryan it's not!
","It's amazing how hype, a vastly overrated reputation, and a jackhammer sound score can mesmerize some naive souls into believing this wretched exercise is some kind of masterpiece of avant-garde filmmaking. If Saving Private Ryan rates A+, Dunkirk rates a D–.The stage is set with a clumsy repetition of introductory titles (rather than briefly showing the lead-up to Dunkirk) before jumping into one of the main ""character's"" retreat to the beaches. I say ""character"" because, like the others, this guy is a cipher — there is ZERO characterization in this film. All are about wooden as the masts on the private yachts — might as well be animatron mannequins populating a haphazard stitching of action sequences devoid of any narrative structure (avant-garde or otherwise). Any halfwit with a budget and some CGI can stage engrossing battle scenes these days, but Nolan's random montage generates no real suspense — this is masked over with a relentless, buzzsaw sound score designed to get your blood up and compensate for the film's glaring faults — it doesn't, unless you're a Brave New World drone conditioned by the Feelies.Implausible motivation: the shell-shocked soldier rescued by the private yacht revolts against going to Dunkirk, actually killing one of the young crewmembers and then we cut to yet another redundant Spitfire/Heinkel/Messerschmitt engagement. Back on the yacht, what has happened? Has the mutinous soldier commandered the yacht? Are the captain and his son outraged by the murder? NO! There's nothing here — no requisite emotion, no resolution to this ""drama,"" nothing but close-ups of deadpan faces, another problem with this turkey — like the old 70mm epics (How the West Was Won), IMAX is not the medium for close-ups, yet Nolan gives an over abundance of 100-meter ECUs! And what little dialogue exists in the film is lame, mumbled and almost unintelligible.Perhaps worst of all is how he bungled the dramatic rescue by a flotilla of private boaters — the core of this story. We could have had Churchill's appeal, the humble yeomen assembling on the docks with a mixture of trepidation and courage — instead, the boats suddenly appear all at once, deus ex machina, at the beaches, with no depiction of the rescue at all.I suffered through Dark Knight Rises and the 3-hour torture fest Interstellar (the most ""intelligent sci-fi film since 2001: Space Odyssey"" NOT!), and I will never endure another Nolan mish-mash again! They say he began making films at age 7 — he is still a callow, indulgent juvenile with a camera, big bucks and dismal mastery of cinematic art. I pity the poor souls who misconstrue his efforts as some kind daring Orson Wells/Maya Derren innovation, but there's no accounting for masochism."
73," Incredibly flat presentation
","The first thing I heard about this film was some moronic SJW uproar about ""lack of diversity"" aka too many white people in the film and not enough women or people of color. The leftist lunacy never ends. This made me want to support the film even more, so I rushed out and watched it. Sadly, I found the film incredibly flat, devoid of much power amid all the amazing scenes, cinematography and effects. It seemed to lack...direction, or perhaps it was bad editing, but unlike other recent war flicks like Hacksaw Ridge (which was great save the meaningless love angle) Dunkirk was just not very compelling. It was like watching a series of scenes which looked great but had no cohesion as a complete film. Also, the soundtrack was freaking horrible. More annoying than suspense building, the repetition of the ""music"" did nothing but make those scenes less dramatic."
74," A Decent Sunday Afternoon Movie Best Watched At Home.
","Firstly, i want to say i enjoyed the film, nothing amazing like the critics and Christopher Nolan fans have made out but i think he achieved what he set out to do, with all the parameters he set himself regards to the differences with actual Dunkirk history and the filmmaking style he wanted to use.It certainly isn't one of the greatest war films ever made, far from it but it is a decent experiment in filmmaking, if your into that kind of thing.Me and my friend both thought it was like a good film you watch at home on a Sunday afternoon. And having watched it on the big screen i would say that thats the best way to fully enjoy it too, at home, which i would rather have seen it at. You'll understand when you see it, its just one of those films.If you watch this in Imax like i did, make sure you take a tissue because the sound becomes unbearably loud after a little while and you may need to plug your ears up, especially when the aircraft segments start and with the bigger explosions abit later on. Even with tissues in ears its pretty loud too but its nicely bearable.So if you do go and watch it at the cinema then i wholeheartedly recommend watching it in the standard 2D screens, mainly because of the unbearably loud volume and bassy sounds in Imax, mixed with the other film soundtrack noises makes everything sound muffled. And also because it isn't such the big visual spectacle as they've lead us to believe. Nolans previous films and those of say Ridley Scott or Peter Jackson have given more scope and reason to watch their films in an Imax screen.Overall though, i found the film enjoyable, JUST above average. It plods along nicely for a 95 minute feature, with 10 minutes of end credits also. There isn't a dull moment in this from my perspective. Nolan does make you feel sorry for the characters he wants you to feel sorry for, but for a war film it isn't a greatly emotional one. I don't understand why its been given such high ratings as the visuals, sound, story, character development and overall feel don't warrant such grand praise. I can understand why half the audience have really disliked it for the above reasons also, as there was no storyline and there's barely a character for the audience to attach themselves to. Plus there's a lot of difference in regards to the sheer numbers of aircraft's, boats and people not present here. I did feel the grandness of the peril these boys were actually in really missing because of this scaling down from Nolan, which was his conscious choice to leave out. I have to admit that adding CGI here and there really would have given this moment of history a more realistic vision of it's devastating scale.I expected to see really amazing choreographed air combat sequences too but they were just OK, they did the job but nothing spectacular or exciting. There have been way better and breathtaking aircraft combat scenes from most other films, war or sci-fi!If you didn't know Christopher Nolan's intentions in his film as i've briefly alluded to above and are expecting to see an epic masterpiece of a war movie in the vein of films by directors like Stanley Kubrick, Michael Cimino, Brian De Palma, Oliver Stone, Ridley Scott, Francis Ford Coppola, Steven Spielberg or Mel Gibson, where the visuals mesh breathtakingly with story, characters and emotions then you may be disappointed with Dunkirk. Dunkirk feels more like a brief and confined moment of an evacuation, with small scale pockets of peril at its heart, and knowing that will help you appreciate this better, hopefully, but by how much i don't know, for me its a 6/10, just above average.It's definitely not on the scale the critics and fanboys have sold it on, for a general audience! Even though i enjoyed it i still don't see how such high ratings are being thrown at this. And its a shame the film doesn't convey the epic grand scale feeling of terror that history has told us."
75," Dunturd - Hyped up mediocre pretentious war film - watch it on netflix
","Gushing reviews and hype led me to believe this was going to be an amazing war film. So many people compared Dunkirk very, very favourably to 'saving private ryan'. Many rave reviews 10/10 'the best war film ever'& 'Nolan masterpiece' etc.First things first, this film bears absolutely no comparison to 'saving private ryan'. Dunkirk is not fit to be mentioned in the same breath as Spielbergs masterpiece.Saving Private Ryan is deservedly a classic war film that can be watched many times.Dunkirk is (at best) mediocre. Watch once, unremarkable and quickly forgotten, vastly overrated and over-hyped. We went expecting greatness, (which we were led to believe was this film) and left, as I heard a fellow member of the audience state on leaving, ""thats 2 hours I won't get back again"".It's yet another of those Hollywood offerings, a clapped out ford escort disguised under a 'ferrari body kit'. From outside it looks good, but once you get in and drive, it's a clapped out ford escort.Enough of my disappointment:- The film shows the British/French military disaster of Dunkirk, where the British expeditionary force and thousands of French troops had retreated to Dunkirk, as conquering German armies swept across France using 'Blitzkreig' tactics.The only hope for those at Dunkirk was evacuation by sea or face annihalation.The film attempts to tell the story through the eyes of a Spitfire Pilot (Tom Hardy) A group of British tommies attempting to escape from Dunkirk (including Harry Stiles who gave a creditable performance) and civilian small boat skipper (Mark Rylance) who is sailing over as one of 'the little ships' to rescue the army.The mistake is trying to cram to many viewpoints, with a slightly different time line, into too short a film (1hr 46mins) Also having characters you actually don't care much about. The 1958 film Dunkirk did a much better job on both aspects and was over 30 minutes longer. Visually it's good, (back to the Ferrari body shell) but you don't get any empathy for the characters, particularly the soldiers, who should be the key to the story (being about the evacuation from Dunkirk) The film spends far too long with Tom Hardy, flying his remarkable spitfire, it flies on and on with limitless ammo. He shoots down several fighters, a bomber, and (amazingly) even a stuka whilst his plane is gliding (having run out of fuel) The film title is 'Dunkirk' not 'Spitfire Battles' so detracts from the main story - which surely is about the evacuation of Dunkirk. Mark Rylance is good as the boat skipper with his son plus a 17 year old boy as crewman.However, its a bit Uuh? as he just sails off with his boat as the RN is trying to put naval crews on board, and remarkably knows exactly where he has to go and why. In reality the RN briefed the small boats and gave them routes to skirt minefields etc. On route Rylance picks up Cillian Murphy sitting atop a mostly submerged ship hull. Murphy is a bit 'shell shocked'.On realising he is being taken back to Dunkirk, in a scuffle with the skipper to turn around the boat, the 17 year old is accidentally fatally injured. Pointless sub story compared to the main 'event' (Dunkirk evacuation) Another uuh! moment.The film tries to be 'clever' (but doesn't pull it off) entwining all three story lines to meet at the same event. When Hardy attacks the bomber, attacking the minesweeper, that the soldiers are trying to swim to from their sinking fishing boat and Rylance rescues them. The British soldiers, who the film follows, are remarkably cowardly. Bearing mind the Britsh Expeditionary Force, although small, was a professional army. Not conscripts.I felt nothing for the soldier characters, other than a mild contempt for being so cowardly, no attempt to find their units, just run for the ships, by any means.The film has several good actors, which seemed remarkably wasted, murphy as battle fatigued coward !Brannagh as some senior naval officer on the pier - more of a cameo Hardy was convincing as a pilot but rather detracted from the evacuation story. In many respects, this film is a glib, colour version of a disastrous part of our military history and a remarkable evacuation.I did get a lump in the throat at the sight of the 'little ships' but only about 7 were shown, and it was almost a 'by the way' scene, as if not important.In reality 800 or so, civilian small vessels, of all shapes and sizes, from paddle steamers to river launches, bravely sailed across to rescue the army. However, you never get the scale of the event nor feel any empathy, let alone sympathy, for the characters. This director is a poor scriptwriter for an historic event within living memory. He should stick to science fiction stories. The sound was mostly loud dirge 'music' that did nothing for me.Whats the difference between a bucket of faeces and the film Dunkirk 2017 ? The bucket!4.5/10p.s. I nearly laughed out loud at the end. On a surprisingly modern train in blighty, the soldiers wondered what people would think of them? Bearing in mind how they had jumped every queue and used every deception to save their skins. I think 'cowards' would be appropriate."
76," Gonna take a shot at reviewing this (no pun intended)
","I'll start with the good. Nolan's refusal to use sets creates a wonderful atmosphere. I really felt like I was there on the beach with them, I felt the gloom and the cold and the mist and the enclosed spaces. The contrasting sunset on the sea with the catastrophe of war made me feel deeply for the humans who experienced this. I enjoyed the humanity in the beginning, the men searching for water and trying to poop anywhere possible. However, my red flag went up at the informative slides at the beginning. In one swift move, any chance of mystery and allure was crushed. Obviously this is a historical event so major spoilers aren't really possible. But, this isn't a documentary. Let the stories unfold. Give us information in text if necessary, but omit the end outcome. ""The men waited for a miracle.""Okay. So, we now know this movie is about them getting this miracle. Done. We already knew that. Don't tell us, show us. I personally am not a fan of the way Christopher Nolan directs. In this movie as well as Batman, the audience is left visually lost. There are no point of references, no connected images that help us make heads or tails of exactly what's happening. This movie is unnecessarily convoluted. It took me awhile to understand that we are cutting between three different time lines. This is a fantastic tactic, if done with intention. In Dunkirk, it was all just... kind of happening. The film manipulates you by using incredibly loud sounds, which didn't bother me at first because I felt like I was really there with them, but when the film showed itself to be lacking in other ways, I felt fooled by the cheap trick. I found a lot of the film to be simply inaudible. I dreaded the conversations between the commander and the colonel. For me it went ""blah blah blah, home"" ""blah blah blah, home"" ""blah blah blah, civilians"" At one point we even discovered that our stowaway friend was French. I thought it was more of an indiscernible English accent, but my French friend who I saw the movie with filled me in afterwards, and he only knew what happened because he speaks French. Is that a huge negative? Not necessarily. But it felt like I was being left out. There's two types of movies. There's a movie that takes you into it, effortlessly. It isn't something you are watching but something you are apart of. The other type of movie is one that you actively need to watch. You could take it or leave it. It doesn't command your attention. The main event of this movie was people getting off ships, people getting back on ships, people getting off ships, people getting back on ships. There was no through-line to look to for guidance. It didn't highlight the story of Dunkirk from any specific or interesting angle. Like I said before, it just kind of happened. The point of this movie is that it happened. Which, okay, that's fine. But, on top of that, key ingredients of the actual event were missing!The real event included French and Candian and Belgian troops all evacuating over a weeks time, with the small boats. It wasn't suddenly one easy trip the way this movie presents it to be. And while this was happening, British and French men had to stay behind and fight in order to let the others escape. In addition to that, we didn't once see a man on the other side, narrowing and dehumanizing this story. It's oddly convenient that everyone cheered with excitement when the small boats showed up, considering everyone who had gone out into the sea for the past week had been getting slaughtered. Seems less like real men experiencing this in real time, and more like a Hollywood director knowing the end of this story. This part, seemingly the main event of Dunkirk was completely glossed over. Seeing the civilians reach land, seeing the interactions between them and the soldiers, seeing the gratitude and stress and exhaustion is essential. And we got none of it. If your one goal in making a movie is to tell it how it is, at least tell it how it is."
77," Utterly underwhelming as a piece of storytelling and a piece of entertainment
","I cannot tell you how disappointed I was with this film, being a fan of about everything Christopher Nolan does.There were 2 ways the story of Dunkirk could be told: 1.An epic which showed broadly the scale of the operation, the death toll and the effect on the war.2. Follow a group of characters and experience the story through their eyes as they go through it all.It attempts the latter and falls short in a big way. Paper thin characters across the board left me completely disinterested in the story. Even Tom Hardy failed to evoke an emotion. What were his character traits? I couldn't name one except the obvious bravery.The effects are seamless, I will give it that, but the quantities of everything are somewhat baffling. I think I saw less than 10 aircraft in the whole movie, yet dive bombing is largely the focus of the film. Did they run out of budget?I think I watched a different film to the other reviewers."
78," This movie is not about Dunkirk
","If you are interested in or have knowledge of World War II history, don't go to see this movie. If you have family in the armed forces, and/ or like 'saving private Ryan', similarly avoid this movie. It will annoy you, infuriate you, bore you. It does not inform or shape your understanding of what happened at Dunkirk. It is gratuitous labelling. The story is about something else, something I can't be bothered considering, something 'arty', something glorifying cowardice when there are soldiers of caliber all around. I went to see a movie about the astonishing evacuation at Dunkirk. I got something else that was cheap and nasty and insulting."
79," Dullwork should be the ideal title for this one
","I am still trying to pick up the pieces of my brain after watching this so called 'epic movie ever' with so many dumb accolades! I am still at a loss to figure out what the heck Nolan was trying to tell us? Is it the 'heroic work' of allied troops; which actually to me, were lamely waiting for their death? Or was it about just one single heroic job of a RAF pilot or two? Or just about a story of some crap Nazi pilots, all of whom just got shot by one or two RAF planes who were running even without a drop of fuel? Some pilots can kill even when they are gliding so I guess miracles happen, doesn't it?? And the pain of racing your brain in between millions of scenes just nearly assassinate you! Why did Nolan think he was creating climax by swapping a soup of 3 main background scenes over and over, so quickly, till the end where that juggling-in-between scene job exhausts you to near death? It totally kills the smooth flow of any story telling if there was any! I don't have anything to comment about acting because there was no acting of any significance. All the actors were like monuments. And what was that guy Fionn was doing as Tommy, I don't have heck of an idea! There was nothing to comment about music either which I did fairly OK with my strong ear plugs. Editing was the mantra for Nolan it seems and probably is much better than the director's job I must say.In short, just waste few dollars and hours and get a boring dull story with an endless cacophony!"
80," A Strange Mixture of Emotion and Noise
","As the daughter of a man who fought in WW2, together with all other male relatives in our family, I was anxious to see this film which should have been both an emotional and educational experience. Sadly for us it was a disappointment and left us wondering exactly why the film is called ""Dunkirk"".There are good performances and some emotional scenes, particularly at the beginning of the film. But the time line was so confusing and the beach was so empty considering that there were well over 300,000 men awaiting evacuation. And where were the 800+ small boats which sailed back and forward over a period of 8 days and, together with the larger British destroyers and merchant ships, saved almost 340,000 soldiers. We saw endless air battles which were beautifully filmed but weren't exciting or effective.Finally the music - Hans Zimmer is a wonderful composer of film music and his creation for this film was effective. But why so loud and so much? It was almost impossible to hear some of the text and I'm astonished that a director of the caliber of Nolan thought that this would add to the tension. Sometimes silence says far more than the constant background of very loud music.I presume that many of these things won't bother a younger audience but I believe that the story of Dunkirk deserved to be more accurate. The most annoying thing was the fact that in the brief introduction to the film, where there is an explanation as to the situation of the trapped soldiers, the enemy surrounding the soldiers is not named - they are just 'the enemy'. What happened to naming them as the German Army or the Nazi Army?"
81," Wish I had missed this one
","I've just come from seeing Dunkirk, and I would say that it would have been no colossal loss not seeing it. I nearly left on account of the music several times. It was dragging, tense, and full of disharmony throughout nearly the entire movie. If you've no seen it yet, I would suggest that it's not worth the price of admission. There's my 2¢."
82," Disappointed!
","The evacuation of Dunkirk was a miracle. I had wondered what this film would have to say about it that hasn't been shown before. The beach scenes are portrayed as lines of soldiers standing quietly. There are no non-coms screaming orders or keeping order. Everyone is acting like they are waiting for afternoon tea. Air battles: repetitive. The same yellow-nosed Bf-109 gets shot down several times. (Yawn!) And the timing of the air scenes is simply unbelievable. In an effort to create suspense a Heinkel 111 takes nearly five minutes to get close enough to be shot down by a Spit. This is despite closing speeds in excess of 500 mph. Just not believable. Other efforts to create suspense are simply contrivances. The crowning disappointment is the main kick: the miracle of Dunkirk was the response of hundreds upon hundreds of small boat owners, ship owners, ferry crews....ordinary Britons who risked their lives to get anything that floats across the channel to rescue the troops. This is given short shrift, not only in following only one boat, but in so few boats actually being in the film. I don't understand the hype this film has been given. Wait for it to come out on DVD, then don't bother to see it."
83," Worst WWII movie i have yet seen.
","It was difficult to give this film such a high rating but it did have certain good qualities. The acting was good and the uniforms looked real. having said these good things, let me get to the list of bad:DO NOT see this movie if you are a fan of history. The historical inaccuracies will drive you insane. Dunkirk was one of the turning points of the war. It was because the Brits were able to save their army that Germany did not invade. Germany instead decided to turn on Russia and this eventually led to their demise. This great WWII battle was completely underrepresented in this film. There were less than ten total planes in the movie, 20 or less ships, and MAYBE 500 actors. This was not enough. I went in expecting the same level of action as the movie Pearl Harbor, but what i saw was... something less. DO NOT see this movie if you like a story line or plot. There was no plot to this movie at all, and the events in the movie are not even represented in a linear time line. DO NOT see this movie if you like to identify with characters. You will not care much about the characters because there is very little dialogue and no way for you to learn about them. DO NOT see this movie if you are expecting action. There were only a couple ""dog fights"" which consisted of one plane flying behind another with zero intensity.DO NOT see this movie if you have been in the military. Obviously Nolan had nobody on set that knew anything about the military because from the opening sequence there were problems. For example, the movie opens with a few Brits lollygagging in an area with Germans close enough to shoot at them. It is here we see that apparently none of the Brits had their weapons loaded. Also it should be noted that at no point is there any fighting of any kind in the city of Dunkirk. They never show the men holding the line for this evacuation. There were no German artillery barrages. Also it needs to be said, planes would not have dropped bombs on men in the sand when there were ships and docks right there. They would have strafed them in the sand. Overall i cannot say how completely disappointed i was with this film. I do not think i will ever see another war film from Nolan."
84," Dunkirk Should be a Flop If There is Any Justice in This World
","I really liked Inception. I think that Christopher Nolan is a genius. But his latest film, Dunkirk, is a turkey. This is one of the worst films I've ever seen. I'm not just saying that because I sat there and nit-picked the military hardware and special effects and found them lacking. I'm saying it because the movie was just plain bad.I will point out that I'm glad that some of my favorite actors got some work and were paid ""big picture"" money to work on this. It's nice to see some really fine actors get paid. That's the only good thing I can think of to say. So let's get started on the bad stuff.Historical accuracy? Yeah, I'm a war nerd (tm) and I study war. I did notice a few ""errors"" here and there but WHO CARES? The errors in historical baloney such as ships or planes or whatever just fade into nothingness compared to colossal error of making a movie about Dunkirk in which the blitzkrieg is missing. Blitzkrieg may have been real, or may have been some kind of historical fallacy, but it's a thing. It has to be in a movie about flippin' Dunkirk or nobody knows what's going on.This movie desperately needed a tiny touch of something to explain how all those soldiers ended up on the beach. A hint. Something. You just don't show ""lots of guys on the beach"" and not expect somebody to ask ""what's this?""The blitzkrieg was missing. So were the Germans. No Germans. Just ""the enemy"" said in such a ""suitable for television"" manner as to cause anyone's ears to prick up. ""What did they not say? They censored the word 'Germans?' What??""Yes. Dunkirk is a movie that fails to identify ""the enemy"" as The Third Reich. I'm calling bullshit on that. This is just embarrassing. No mention of Germans or Huns or Jerries or Heinies or Boche. No nothing.The word is ""stupid.""It gets worse.The film opens with a stunning display of poor soldiering by a British Tommy. He comes under fire so he stands up in a hot environment and then, failing to get rightfully shot, he throws down his rifle and runs for the rear. I wanted to shoot him myself but the realities of modern cinema make shooting characters on the screen pointless.We are then treated to some of the worst aerial footage in memory. Spitfires and Messerschmitts shoot each other. There is a discussion about saving ships and planes for The Battle of Britain. It's a short discussion. There is another short discussion about The Battle of France. Nobody cares, especially the people on screen. It's all very abstract, cold and meaningless.But never fear, we're treated to the inevitable result of shooting and bombing and killing. A man is rescued from a sunken ship, then, in a fit of dementia, he kills a teenage boy. Obviously that's what happens in war. Men go mad and kill boys.Well, if you want to believe that--go ahead. Just don't expect me to join you. I'm sure that a few British soldiers behaved badly during the Dunkirk battle. But that's not the story here. The fact that the vast majority of them did not behave badly is the story. Get it straight.They made a good movie about Dunkirk. It was called Mrs. Miniver. Watch that instead. Maybe the British back then were just too stiff and proper to be believable to us now. But that's not something that was wrong with them then, it's a symptom of what's wrong with us now.Addendum: It took me a couple of days to find the movie that sounds like this one. Yes, I hated the score by Hans Zimmer almost as much as the movie itself, because it was so distracting to try to remember ""where have I heard this before?"" Well, I heard the music in the 1984 film ""The Bounty"" by Vangelis. THAT music sounds so much like the music in this film that if I were Vangelis, I'd lawyer up.So yes, even the music sucked (I can hardly believe it). Hans Zimmer let me down."
85," Nolan over his head. Lost between Saving Private Ryan and Memento
","The movie has so much potential in the first 10 minutes but then it falls apart. While Nolan is trying to decide if the movie wants to be Saving Private Ryan or another Memento, he forgets to build any characters or narrative that anyone can care about. What a shame given the cast he had at his hand. He was just unable to direct them or bring together anything redeeming or with any level of depth. Aside from the first 10 minutes, there are some beautiful cinematography. However, the scenes are shot on different days. One sunny and the other overcast. So the beautiful visuals are unable to sustain any type of mood across the length of the movie. At the end, it's clear the story was too ambitious for Nolan and he was just unable to put it together."
86," The most overrated movie ever
","I went to this movies with very high expectations and I was really disappointed. I am not sure what went wrong but I guess it was supposed to convey the magnitude of the events as well as tie the spectator emotionally, sadly it failed miserably in both. The only one i felt for was the french soldier, meanwhile all other actors were just bland and i couldn't care less for. Moreover the movie couldn't at all convey the magnitude of the event (only a word at the end of the Movie we save 300,000) All i can say is that was painfully boring. The music was annoying most of the time. It was just bad storytelling and I really cant understand how can anybody like this."
87," The worst movie of the year
","And the worst movie of the year goes to... Dunkirk! This was absolutely the most horrible movie I've ever watched in a long time. The music or noise (from Hans Zimmer) was terrible and loud which was very surprising. The dialogue or the lack thereof was, well... pretty much non-existent. The story was... Oh there was actually a story? I must have missed that. Anyway, this is the last time I listen to IMDb which gave the movie a rating of 8.6/10. Morality of this post? The world is full of idiots who can't fricking rate a movie"
88," Terrible
","Really really poor movie, bad acting, gratingly bad music (if you can call it that), no character story and really badly made with zero respect for the history. Modern scenes/items throughout (e.g., modern container terminal in backgrounds, modern fenders on the boats) a warship at anchor getting torpedoed, who anchors a ship in the middle of a battle? A spitfire with no fuel flying faster than it did when the engine was running then turning around to make one more kill before landing, with no engine running! A group of soldiers threatening to throw off a french guy overboard to lighten the load on their boat so it would float when its chest deep in water sinking. One minute the sea is calm and sunny, next minute its windy and overcast. Boats pro-porting to be evacuating 300,000 soldiers leaving the beach/port half empty, the beach scenes showing less than 5,000 soldiers lined up waiting to leave, where were all the others? Also neatly lined up ready to be shot at by panes and artillery. Could they not afford enough extras?Director and writers did not show anything of the history or characters, they disrespected the viewer by thinking the type of events like the above were to be believed, just a horrible movie all roundDon't bother watching even when it is on TVCant believe the reviews are positive at all. Go compare it to well made classic war movies and then come back and give this one a 1 star like it deserves.Better examples include Private Ryan, Gallipoli, The Longest Day, Bridge too far, etc"
89," Poor
",One of the poorest quality movies I've seen in years hard to watch disjointed. Poorly directed and badly composed hardly any linear continuityI had trouble finishing the whole film. Why people praise this is beyond me when there have been so many better wartime dramasJust two examples say - compared to films like The Train with Burt Lancaster or Saving Private Ryan this film would put audiences to sleep.
90," Looking forward to the remake; by another writer/director
","The movie was a huge disappointment.Here's some of the things that have been said about this movie - none of them are true:""A technical masterpiece"" ""An absolutely outstanding depiction"" ""A must See"" ""Best movie Of summer 2017"" ""Best war film ever made"" ""A must see film"" ""Dunkirk is an authentic..."" ""Dunkirk is the most realistic war-movie ever made""If I had the time, for my own personal viewing I would re-work this movie by first re-ordering the overlapping and out of sequence scenes, and then kill the entire droning musical score (obviously it would have to be on a track that I can turn off). Just these simple changes would make it a far better watch. To fine tune the movie further, I would shorten the many long pointless pauses, when people in real life would either do or say something.The evacuation from Dunkirk was of course a real event, a significant element of which was the hundreds of small vessels and regular folk who took to the sea to being their boys back home – all of that hardly came through, nor did the true seriousness of the situation on the beaches and in the town, and the fighting that was going on in an attempt to slow the approaching army down.All in all, I think this movie is a p-poor-job. I wish I'd waited until it was on Netflix - I could have at least been editing some of my photos at the same time.Do I think you should watch this at the movie theatre: No!"
91," Definitely not the film of the year
","Disappointed - script and acting were poor - also considering that 800 vessels and 16 RAF squadrons were involved in rescuing the troops, the depiction of just a handful of boats and planes didn't portray the enormity of what happened - the constant switching between air, land and sea did not help at all. The portrayal of soldiers using devious & callous means to get a 'lift home' was not typical of the hundreds of brave men who waded into water for many hours to be ferried by small boats to the larger destroyers. And why show one rescued soldier accidentally killing a 16yr old boy - this was not what Dunkirk was all about. The film was boring and left me annoyed that reality was ruined by half baked fiction"
92," Worst Nolan movie so far
","I expected much from this movie, but got nothing. Besides nice effects and good music film is below average. First, it is inaccurate, because Hitler let British troops get away, it was not their effort, but just the mercy of the Nazis. Second, story is very weak, in few words you have British&French forces pinned down by the shore and few boats rescuing them. Caracthers are undeveloped, for example Tom Hardy speaks maybe 10 lines and he is wearing mask all the time. Harry Styles is actually good. There are few acts of so called 'bravery' and after that film ends.By far, worst movie from Nolan to date. Big mess, weak story, ignoring historical facts. 4/10 and I am generous."
93," Dunkirk – I want my money back!
","Dunkirk – I want my money back!No back story. No character development. Almost no dialogue. Film makes no effort in getting you to care about these characters. Besides knowing your history, you really don't have any reason to love the good guys or hate the bad guys.There is a constant ticking sound that plays like a time bomb about to go off. Like in many movies the last 10 seconds. Except here, it played for what seemed like 25 minutes straight. I began to wonder if I'd have been better off being one of the extra's that got killed off in the opening scenes.I'm sure this will be hailed as some sort of masterpiece for its visual and sounds which aren't bad save for the stupid ticking time bomb.But the music is so over down. The impending doom that we know from a Jaws movie or any horror flick is constant throughout most of the film. Done to such a point you begin to question if there is going to be an actual story here or are we just going to witness a battle more in a documentary fashion.This reminded me of the first half of 2001 a space odyssey. No story. More of an opera than a movie. But at least 2001 started to tell a story of actual characters.This is totally for the artsy fartsy type. They should add a new rating for this type of movie. Rated AFB. Artsy Fartsy B!@#$#it. I hated it. A waste of time and I want my money back. I'm sure it'll win the Oscar for Best Picture as it's totally made for those AFB types that vote on who wins.Normal everyday people should avoid. You'll hate it."
94," Bleak and hopeless.
","If you enjoyed the last twenty minutes of Titanic, then this film is for you. If you liked the bleak vision of humanity that Christopher Nolan portrayed in The Dark Knight Rises, you might like the atmosphere of this film. If you want a generic war-is-hell and survival is matter of chance film, you may well appreciate this.If you remember Dunkirk as a victory snatched from the jaws of defeat; as a near-miracle when for a full day a storm grounded the German air force in Flankers while the Channel was as calm as a millpond; as a day when sixty German planes attacked four hundred men on the beach and inflicted no casualties; as a time when men were buried hastily but with military honours rather than being allowed to lie dead on the beach; then this film does a huge disservice to the truth. Finally a note on accuracy. The film may look right but it is missing almost any detail that might bring hope into the situation. The images may be accurate; the atmosphere is more appropriate for a film about a concentration camp."
