,video_id,commenter_channel_url,commenter_channel_id,commenter_channel_display_name,comment_id,comment_like_count,comment_publish_date,text,commenter_rating,comment_parent_id,collection_date,reply_count
10,Qypj9LrOpio,http://www.youtube.com/channel/UCn-WYsICJpzT33um-gn0g9Q,UCn-WYsICJpzT33um-gn0g9Q,mplewp,UgxP_e0YdR--NssLxkl4AaABAg,0,1601567618.0,just wait until they do a movie about factorio,none,,2021-03-08 16:22:13.785258,0
11,Qypj9LrOpio,http://www.youtube.com/channel/UCRsRReqQ95BYNaUgVZamXrA,UCRsRReqQ95BYNaUgVZamXrA,mallory kavanagh,UgzjEHPEf0Mn6Qk-9MN4AaABAg,1,1600225508.0,This is my favored movie ever,none,,2021-03-08 16:22:13.785281,1
12,Qypj9LrOpio,http://www.youtube.com/channel/UCfHr4zKRHEb53Utsx-xBAuA,UCfHr4zKRHEb53Utsx-xBAuA,yankee 88,UgzdNqrne70U1dDj0ZF4AaABAg,0,1600004361.0,The Martian > Interstellar,none,,2021-03-08 16:22:13.785303,0
13,Qypj9LrOpio,http://www.youtube.com/channel/UCrJWggBBWCVtLDqa3NEiVbQ,UCrJWggBBWCVtLDqa3NEiVbQ,Keith Bittinger,UgyvAAMYKtjyOtozK9J4AaABAg,0,1597583044.0,"Need a review up for Black Hawk Down, Gladiator, American Gangster...",none,,2021-03-08 16:22:13.785324,0
14,Qypj9LrOpio,http://www.youtube.com/channel/UC7jCW7McmqbLDcgC1Kszmyg,UC7jCW7McmqbLDcgC1Kszmyg,Mr. 2cents.,UgxTLG8rRzmJBH9qjdB4AaABAg,1,1595651974.0,I love his reaction to the disco music playlist of his colleague.,none,,2021-03-08 16:22:13.785346,0
15,Qypj9LrOpio,http://www.youtube.com/channel/UC3SGzZH6m03CUiMHt8oJDmg,UC3SGzZH6m03CUiMHt8oJDmg,KimAckerman 21,UgyD48ynIFDDcOOx3dZ4AaABAg,3,1594855058.0,"I'm ashamed to say I just finished watching the film. My dad loved anything space themed so he accidentally left his dvd at my home for about five years. With quarantine happening I decided to give it a try, and holy crap do I regret not watching this before.",none,,2021-03-08 16:22:13.785376,1
16,Qypj9LrOpio,http://www.youtube.com/channel/UCBZMTAMh-IuEiYq6rOJFEgQ,UCBZMTAMh-IuEiYq6rOJFEgQ,External Shockwave,Ugw6CoAu1dIA08bfGE94AaABAg,0,1592377084.0,Howcome you’ve never reviewed AVATAR,none,,2021-03-08 16:22:13.785399,0
17,Qypj9LrOpio,http://www.youtube.com/channel/UCp_xg3K3SjwbQgNeE_3KmXw,UCp_xg3K3SjwbQgNeE_3KmXw,Ajd1312,UgxlID58Z4-9SwYzP6h4AaABAg,0,1591762339.0,its without a doubt my 2nd favorite Ridley Scott movie I don't have to tell you whats my first it's obvious,none,,2021-03-08 16:22:13.785422,0
18,Qypj9LrOpio,http://www.youtube.com/channel/UC2Zg3XICYAHROb--YUFr6NA,UC2Zg3XICYAHROb--YUFr6NA,Jonathon Miller,UgwCzqX0QaXGwZtDW5F4AaABAg,0,1591245153.0,This is my favorite movie rn,none,,2021-03-08 16:22:13.785444,0
19,Qypj9LrOpio,http://www.youtube.com/channel/UC3TJV57_JNXneg08uvgN5QA,UC3TJV57_JNXneg08uvgN5QA,Winfried Maus,UgxMEymXGFRoFIeTVRt4AaABAg,0,1589316867.0,"The is BY FAR the most optimistic movie I have ever watched, and especially the extended cut I cannot recommend enough. Yes, it has two forgivable scientific faults, but nevertheless: This movie deserves an A+, not just an A.",none,,2021-03-08 16:22:13.785466,0
20,Qypj9LrOpio,http://www.youtube.com/channel/UCNGWqZwmo86pbX-sD7fuURg,UCNGWqZwmo86pbX-sD7fuURg,lisa harling,UgxqVIEFQzUz_6x8d9p4AaABAg,0,1587936106.0,Every time I watch a film I check to see if you’ve put a review out! Also I’m a bit in love with Mark Watney. Great film,none,,2021-03-08 16:22:13.785488,0
21,Qypj9LrOpio,http://www.youtube.com/channel/UCpo_IORJzAwWlhWb81_coxQ,UCpo_IORJzAwWlhWb81_coxQ,jaxflfreebird,UgwBlDJ8o1fKcAmBC314AaABAg,0,1587779404.0,I thought the movie was DUMB and IMPLAUSIBLE. I give the movie a C.,none,,2021-03-08 16:22:13.785510,0
22,Qypj9LrOpio,http://www.youtube.com/channel/UCgVoOG23w6tJSAz5K-Zmw-g,UCgVoOG23w6tJSAz5K-Zmw-g,raxaeth,UgyELwxjZemFo5vrO3F4AaABAg,0,1582827518.0,"I just watched the movie and i thought it was just okay. The parts that were not from the perspective of the team or Mark were pretty boring imo. I would've liked it more if it was JUST the survival of Mark. But yeah it was okay i loved the look and the soundtrack, my SO hated it though he said this movie was just bad.",none,,2021-03-08 16:22:13.785549,0
23,Qypj9LrOpio,http://www.youtube.com/channel/UCktQwvQLC0rhRXfYaUPvwtA,UCktQwvQLC0rhRXfYaUPvwtA,LPD15ponce,UgzKwTadyv0zK0khoIx4AaABAg,0,1582665973.0,"Please! How the fuck did Nasa get the ""Hab"" there,  also those two pickup truck size rovers? Fucking magic. This movie was bullshit!",none,,2021-03-08 16:22:13.785575,0
24,Qypj9LrOpio,http://www.youtube.com/channel/UCZAOWYozRk4H1equi_Xzlyg,UCZAOWYozRk4H1equi_Xzlyg,Paul Crossley,UgzPZG_XcKsmfoyHwDd4AaABAg,0,1581726026.0,Sean Bean is the best in this. Great naturalistic acting in a sci-fi film.,none,,2021-03-08 16:22:13.785597,0
25,Qypj9LrOpio,http://www.youtube.com/channel/UCUyfnvYGoMaFISE22C771Og,UCUyfnvYGoMaFISE22C771Og,Dorito Chip Gamer,UgzOSmQ5xduEKGzfhfx4AaABAg,0,1580861849.0,Lol Matt Damon needs a lot of saving.,none,,2021-03-08 16:22:13.785620,0
26,Qypj9LrOpio,http://www.youtube.com/channel/UCvfJBUJvc6vZOJFel6IuuyQ,UCvfJBUJvc6vZOJFel6IuuyQ,Sharpiesniffer82,UgzffnOKSDR2ho3YbPN4AaABAg,0,1580833065.0,I genuinely love this movie we watched it in school for a S.T.E.M project  and i have to say probably my new favourite movie,none,,2021-03-08 16:22:13.785641,0
27,Qypj9LrOpio,http://www.youtube.com/channel/UCaeAWtg4ot_mkoGfLqKvqjQ,UCaeAWtg4ot_mkoGfLqKvqjQ,pasiden b6,UgwU26L3JoWGTR0ARFl4AaABAg,0,1580818791.0,"I love this film 
It's a great survival movie",none,,2021-03-08 16:22:13.785663,0
28,Qypj9LrOpio,http://www.youtube.com/channel/UCEGtPnHScCB4JO9heWSp6Ow,UCEGtPnHScCB4JO9heWSp6Ow,Michael Ruben,UgzB_Q22YgZXpK-F2W94AaABAg,0,1574988025.0,Jimmy Kimmel does not like this,none,,2021-03-08 16:22:13.785686,0
29,Qypj9LrOpio,http://www.youtube.com/channel/UCxMTUiUG5Vwcxk9DZSKN2Lw,UCxMTUiUG5Vwcxk9DZSKN2Lw,Mookyyzed,UgyBHCjyp9HBzeF3t5N4AaABAg,0,1574835764.0,"Oh, I'd give this an A+",none,,2021-03-08 16:22:13.785709,0
30,Qypj9LrOpio,http://www.youtube.com/channel/UCy2GXS4BBoxf2JMgtF7hLDQ,UCy2GXS4BBoxf2JMgtF7hLDQ,JOE IS DRIVIN SUNNY FLORIDA,Ugxk0St503b9W78aS8x4AaABAg,0,1572538816.0,What's better interstellar or The Martian? 🤔😱,none,,2021-03-08 16:22:13.785731,0
31,Qypj9LrOpio,http://www.youtube.com/channel/UCBIqRAsr7FMxqDUqq5JIeJw,UCBIqRAsr7FMxqDUqq5JIeJw,Cole Reviews,UgxqQF_pZ41i1VmI3FF4AaABAg,0,1569533409.0,"MY BEST MOVIES 2015
1. AVENGERS AGE 0F ULTRON 
2. ANTMAN
3. THE MARTIAN 
4. UNFRIENDED",none,,2021-03-08 16:22:13.785754,0
32,Qypj9LrOpio,http://www.youtube.com/channel/UCINj5ZvvOY6r7oPwuHOAUiQ,UCINj5ZvvOY6r7oPwuHOAUiQ,Bilaal Vohra,Ugyipdjxnd4Tkwmu8nB4AaABAg,0,1566790125.0,The Martian is a work of art,none,,2021-03-08 16:22:13.785776,0
33,Qypj9LrOpio,http://www.youtube.com/channel/UCqeCcHgPTOkHEEKfmL7w4UA,UCqeCcHgPTOkHEEKfmL7w4UA,Mark Richards,UgwFOrjO23dKMEYOetN4AaABAg,0,1566512892.0,"Matt Damon was stuck on Mars. He was stuck, mann.",none,,2021-03-08 16:22:13.785798,0
34,Qypj9LrOpio,http://www.youtube.com/channel/UC2Zg3XICYAHROb--YUFr6NA,UC2Zg3XICYAHROb--YUFr6NA,Jonathon Miller,UgzYlXLmPyJ-54su5Qx4AaABAg,1,1563572431.0,"I love this movie, it's one of my favorite Sci-fi movies",none,,2021-03-08 16:22:13.785821,0
35,Qypj9LrOpio,http://www.youtube.com/channel/UC-5xeJjQbu3XU0wQPrCWaUg,UC-5xeJjQbu3XU0wQPrCWaUg,Annamarie Sieberns,Ugx0V_Pvbq05WB5EegZ4AaABAg,0,1558826550.0,I love the Scully shirt.,none,,2021-03-08 16:22:13.785851,0
36,Qypj9LrOpio,http://www.youtube.com/channel/UCug_qreR0Fa805Gwpf4dvew,UCug_qreR0Fa805Gwpf4dvew,Emmanuel Uzodike,UgzEtQaLAxZmnADQpCF4AaABAg,0,1557191799.0,2:00 lmao you butchered the fuck out of his name lol,none,,2021-03-08 16:22:13.785879,0
37,Qypj9LrOpio,http://www.youtube.com/channel/UC3ZHco68qexkJY0wrAHq7JA,UC3ZHco68qexkJY0wrAHq7JA,James Graham,Ugzl4HkJGl2Gflo3Vlx4AaABAg,0,1552466843.0,When I read the book i was picturing  val Kilmer from red planet flick was just as good as the book but same kind of ending as red planet,none,,2021-03-08 16:22:13.785908,0
38,Qypj9LrOpio,http://www.youtube.com/channel/UC5YeSuPyk2p56ac_MqM5fdw,UC5YeSuPyk2p56ac_MqM5fdw,Fluff77,UgzS2Yjm384U6W8K6jJ4AaABAg,0,1541098344.0,I love it,none,,2021-03-08 16:22:13.785932,0
39,Qypj9LrOpio,http://www.youtube.com/channel/UCjZ_eFi1EVSlORso1whokCg,UCjZ_eFi1EVSlORso1whokCg,Nate DS,UgwmMBe6CePB6V-7Zy14AaABAg,1,1537930542.0,"Even though this is more of an A than an A+,this is still one of my favorite movie of all time.",none,,2021-03-08 16:22:13.785955,0
40,Qypj9LrOpio,http://www.youtube.com/channel/UCHympKhHtd3qz-Ige47AiLg,UCHympKhHtd3qz-Ige47AiLg,Lucas Overall,UgznlfkZ4FNIde3mQIV4AaABAg,0,1531675058.0,"Loved the Martian, the book and defiantly the movie!!!",none,,2021-03-08 16:22:13.785978,0
41,Qypj9LrOpio,http://www.youtube.com/channel/UCtgvaGLacrv1KghW6eJtIUg,UCtgvaGLacrv1KghW6eJtIUg,kweassa,UgzGqv9LyE5igX64BtR4AaABAg,0,1531359378.0,"but there's a fatal flaw with the film...

Sean Bean's character doesn't die...!",none,,2021-03-08 16:22:13.786001,0
42,Qypj9LrOpio,http://www.youtube.com/channel/UCmbXNzefJQJnm4uWWHA2nsA,UCmbXNzefJQJnm4uWWHA2nsA,Arjit Gupta,UgynmVx0Bw55MJWAhwt4AaABAg,0,1527918003.0,Review salò,none,,2021-03-08 16:22:13.786025,0
43,Qypj9LrOpio,http://www.youtube.com/channel/UCg4BxnXkQ_NpIC_niVBPOQA,UCg4BxnXkQ_NpIC_niVBPOQA,Umer515K,Ugz95uRG7gWhB-cf5K94AaABAg,1,1527676578.0,Why did I think it is a Sequel to Intersteller?,none,,2021-03-08 16:22:13.786048,0
44,Qypj9LrOpio,http://www.youtube.com/channel/UCsOxf2yLlZv0V3tbAlGBKmQ,UCsOxf2yLlZv0V3tbAlGBKmQ,Suns Geek,Ugz_2F_9IiOd2x_w1Yx4AaABAg,0,1527500334.0,"One of the best movies EVER. Fantastic cast, story. Love your videos Chris!",none,,2021-03-08 16:22:13.786070,0
45,Qypj9LrOpio,http://www.youtube.com/channel/UC8Srml3dFdq7zo87u5DvkvA,UC8Srml3dFdq7zo87u5DvkvA,ButWhy,UgxpF9lkvVcEBujldAl4AaABAg,0,1526771006.0,I've only just watched this movie (ya I know almost 3 years late) and omg it was absolutely amazing! Honestly this film was soooo much better than I thought it would be.,none,,2021-03-08 16:22:13.786094,0
46,Qypj9LrOpio,http://www.youtube.com/channel/UCjZ_eFi1EVSlORso1whokCg,UCjZ_eFi1EVSlORso1whokCg,Nate DS,Ugw--TZyJOY-V5X-jM94AaABAg,0,1525121724.0,This is one of my new favorite movies. I didn't get it on blue ray I got it on 4K.,none,,2021-03-08 16:22:13.786117,0
47,Qypj9LrOpio,http://www.youtube.com/channel/UCca6Gt10VcOsh0PjQSwe6RQ,UCca6Gt10VcOsh0PjQSwe6RQ,Jericho Morales,UgyuWphXPOamHjYX5dB4AaABAg,0,1524292379.0,Am i the only obe who did not like this movie?,none,,2021-03-08 16:22:13.786141,0
48,Qypj9LrOpio,http://www.youtube.com/channel/UCdb3DpCb9WKwvn1jvvxCcJA,UCdb3DpCb9WKwvn1jvvxCcJA,Nero,Ugw4jDXjgYANWGz1Tod4AaABAg,0,1523712969.0,I watched this film thinking it was gonna be another space film over the top action with some boring story. I was wrong.,none,,2021-03-08 16:22:13.786163,0
49,Qypj9LrOpio,http://www.youtube.com/channel/UC-ln_ZHTmWygAA7FEdFFKtQ,UC-ln_ZHTmWygAA7FEdFFKtQ,Kyle,UgxLImi_nvHNFPY4U-h4AaABAg,0,1522553455.0,"I think movies like the Martian and the Revenant are long in order to challenge the viewer, I think, to appreciate the film making art. Like when you talked about the revenant, the breathtaking “how did they do that” shot, and to let the audience cool down at parts so they can ramp them back up again like in the hateful eight.",none,,2021-03-08 16:22:13.786184,0
50,Qypj9LrOpio,http://www.youtube.com/channel/UCqi8Z_MvSI1vXPJByptk0Ww,UCqi8Z_MvSI1vXPJByptk0Ww,anik monette,Ugy2Ld7mpdT2I4WnN0p4AaABAg,0,1522290459.0,I loved this movie... And it feels good saying it without fear of backlash! 😁,none,,2021-03-08 16:22:13.786207,0
51,Qypj9LrOpio,http://www.youtube.com/channel/UCYQXl0AmIzV3i2EODmntaUA,UCYQXl0AmIzV3i2EODmntaUA,Chase Yancey,UgzDW5vEtAYJygxd7BV4AaABAg,0,1520708689.0,"Man I hated the martian so much. I read the book and the book was fantastic, but to me, while the book had some humor in it, but it was not the main focus, whereas the film made it seem like the humor was the main point of the film. I went into this expecting something more like interstellar, and I got a fucking 1980's sitcom in outer space. This gets an F from me.",none,,2021-03-08 16:22:13.786232,0
52,Qypj9LrOpio,http://www.youtube.com/channel/UCXeO58PcGxG7G8cfjWlZM-g,UCXeO58PcGxG7G8cfjWlZM-g,Cabbage Reloaded,Ugz5L8BYVNGNiZ_r6jZ4AaABAg,0,1515368434.0,I only watch his reviews to hear him mispronounce actor's names.,none,,2021-03-08 16:22:13.786253,0
53,Qypj9LrOpio,http://www.youtube.com/channel/UCVbhliDayp5aNeBeGqbDK2Q,UCVbhliDayp5aNeBeGqbDK2Q,Black Falcon,UgzsmUHDHBwfIWpTzQx4AaABAg,0,1513984983.0,"Just seen it now for the first time, absolutely loved it :)",none,,2021-03-08 16:22:13.786274,0
54,Qypj9LrOpio,http://www.youtube.com/channel/UCCoT6DBVYhmZyCNTBAcJBdA,UCCoT6DBVYhmZyCNTBAcJBdA,Greg Hunt,UgxmWjA66eE43xR_zmR4AaABAg,0,1512347852.0,the book is better,none,,2021-03-08 16:22:13.786295,0
55,Qypj9LrOpio,http://www.youtube.com/channel/UC-t-A56rNZJpPCY7DaJpISA,UC-t-A56rNZJpPCY7DaJpISA,Jerry G,Ugx3KEr7Mei4MBjzCDJ4AaABAg,1,1512317714.0,"No mention of the spectacular soundtrack?

D I  S  C  O   !!!!!!!",none,,2021-03-08 16:22:13.786317,0
56,Qypj9LrOpio,http://www.youtube.com/channel/UCH916JtKermhkFWCdL9yY2w,UCH916JtKermhkFWCdL9yY2w,Jeremy Ray,UgyVrWuPaOY6PcsKjth4AaABAg,0,1511923424.0,"Why does Mars always look like some desert someplace? You had sun, sand and rocky cliffs much like you would see in Montana or Utah or Tatooine which was also a desert someplace. Also is there gravity or not? He was out walking about like he went out scavenging in the desert. I thought Mars’ gravity was different from Earth’s. Which was why John Carter could leap far and high like Superman on Earth.",none,,2021-03-08 16:22:13.786339,0
57,Qypj9LrOpio,http://www.youtube.com/channel/UCH916JtKermhkFWCdL9yY2w,UCH916JtKermhkFWCdL9yY2w,Jeremy Ray,UgznwVHLkaBpNMHHV1p4AaABAg,0,1511923205.0,"This is the second time in a movie they had to go back for Matt Damon... This time it is in space and instead of Germany, it’s Mars.",none,,2021-03-08 16:22:13.786373,0
58,Qypj9LrOpio,http://www.youtube.com/channel/UCPwx-a4-nKG6LPahy9rmMjg,UCPwx-a4-nKG6LPahy9rmMjg,Vulgar Viewer,UgycMda6_RPFFeoUEP54AaABAg,0,1509785099.0,My flaws with this was it being too long and Matt Damon’s performance and dialogue not being believable enough.. “I’m gonna have to science the shit out of this” really?,none,,2021-03-08 16:22:13.786398,0
59,Qypj9LrOpio,http://www.youtube.com/channel/UCbvvI8q71bdYoiwLFyrW5Ww,UCbvvI8q71bdYoiwLFyrW5Ww,Austin Gay,UgztGLuDZI5DUBKVffR4AaABAg,0,1509742617.0,This movie loved messing with your mind,none,,2021-03-08 16:22:13.786425,0
60,Qypj9LrOpio,http://www.youtube.com/channel/UCOXEwrlZ2Eo8VoPsMKA3pCw,UCOXEwrlZ2Eo8VoPsMKA3pCw,Stephen Crompton,UgxsZbU2zFFvkIEq-Dx4AaABAg,0,1509487585.0,Funny how Damon keeps on getting stranded on planets...,none,,2021-03-08 16:22:13.786449,0
61,Qypj9LrOpio,http://www.youtube.com/channel/UCLMz_YfYXmh2Fkz5XCQN6LQ,UCLMz_YfYXmh2Fkz5XCQN6LQ,Jerald Bryan Gonzales,Ugxlp_YWK9zvZJnVHwl4AaABAg,0,1509253141.0,The audio is horrible.,none,,2021-03-08 16:22:13.786475,0
62,Qypj9LrOpio,http://www.youtube.com/channel/UCguNdtu4wHMod2XuIjHbT4Q,UCguNdtu4wHMod2XuIjHbT4Q,The Manhunter,UgzjJ_ICk3O69HKzsMx4AaABAg,0,1509126048.0,I found this film to be quite plain compared to other space based movies.,none,,2021-03-08 16:22:13.786499,0
63,Qypj9LrOpio,http://www.youtube.com/channel/UC7WTxRMwkZcw253mkfXnJyA,UC7WTxRMwkZcw253mkfXnJyA,K,Ugy2vwW-UXM26aIyJ5R4AaABAg,0,1508337883.0,In your face Neil Armstrong,none,,2021-03-08 16:22:13.786526,0
64,Qypj9LrOpio,http://www.youtube.com/channel/UCxYyw4dTURyae2yTt50AH-Q,UCxYyw4dTURyae2yTt50AH-Q,Blender Dumbass,UgyfQZTT-h40yOXpcHR4AaABAg,0,1507854591.0,"I need a loud as hell home cinema, fuck",none,,2021-03-08 16:22:13.786561,0
65,Qypj9LrOpio,http://www.youtube.com/channel/UC6yFxPiTpHhArgc1M-tC3UA,UC6yFxPiTpHhArgc1M-tC3UA,Thomas Ellwood,UgyuVqTeXzYxdBvu7zp4AaABAg,0,1506143347.0,"Hey Chris, I saw this movie in the theater and the movie went blank at least 3 times. They were exciting moments and they had to rewind the movie. The first time it happened my friend went to the restroom and it was he never missed out.",none,,2021-03-08 16:22:13.786585,0
66,Qypj9LrOpio,http://www.youtube.com/channel/UCM9fetoppO8oFQ_YYMwp6gQ,UCM9fetoppO8oFQ_YYMwp6gQ,The One Above All,UgyuvOwbeytu6BRxMH14AaABAg,0,1505459041.0,Great movie. Marketing for this movie was bad. I didnt see it til last night. I didnt even know about it until right before I watched it.,none,,2021-03-08 16:22:13.786609,0
67,Qypj9LrOpio,http://www.youtube.com/channel/UCgJGi1yqBlzMJ1L1eYRV4hQ,UCgJGi1yqBlzMJ1L1eYRV4hQ,travistrue2008,UgwCCdIQjX8DbZ7sDQx4AaABAg,0,1505427079.0,Such a great review for one of my favorite movies of all time.,none,,2021-03-08 16:22:13.786635,0
68,Qypj9LrOpio,http://www.youtube.com/channel/UCZfrh81_ZwP4Xs4NLEGUwgg,UCZfrh81_ZwP4Xs4NLEGUwgg,bottleofwhiskey_,UgyEjxOiypc2QgPUgMp4AaABAg,0,1505175536.0,I love Donald glover he is a genius,none,,2021-03-08 16:22:13.786659,0
69,Qypj9LrOpio,http://www.youtube.com/channel/UC3IsNu5gYbVZD35L1xsDuFw,UC3IsNu5gYbVZD35L1xsDuFw,De Svenster,UgxJaQc01IPP_3h6AMh4AaABAg,0,1504437758.0,"Bit dissapointed with this movie. It looks gorgeous, but it's filled to the brim with ridiculous clichés and the need to explain every single thing that's happening...why......And Damon...once again...not convincing. How this guy made it this far, baffles me....",none,,2021-03-08 16:22:13.786685,0
70,Qypj9LrOpio,http://www.youtube.com/channel/UCJ1f-Tm3NN5nn5ojrekfTdw,UCJ1f-Tm3NN5nn5ojrekfTdw,Jacobo Castro Cristo,UgxzqfMoaQttHSFjrwl4AaABAg,0,1503731030.0,I give it a c,none,,2021-03-08 16:22:13.786709,0
71,Qypj9LrOpio,http://www.youtube.com/channel/UCKiI0nCaaPXnqvfyEHMW-6A,UCKiI0nCaaPXnqvfyEHMW-6A,thomasbrke,UgxcAyOPJ4PrvIHp2Q94AaABAg,0,1502482881.0,My favourite comedy,none,,2021-03-08 16:22:13.786734,0
72,Qypj9LrOpio,http://www.youtube.com/channel/UCcMutSnZ-YVSMEY1v3e2OHA,UCcMutSnZ-YVSMEY1v3e2OHA,NeuTech,Ugyrd9gPLBzeLOJUySp4AaABAg,0,1502393177.0,for me was an ok movie.,none,,2021-03-08 16:22:13.786758,0
73,Qypj9LrOpio,http://www.youtube.com/channel/UCsiqa6givQF_4AhfGBBL-4Q,UCsiqa6givQF_4AhfGBBL-4Q,UnbelievabIeMontages,UgwlwkOnusVnq4vGWNZ4AaABAg,0,1501667539.0,"this movie sucked, especially the last 20 minutes.  what a complete hollywoodized ending with a pointless decision to poke a hole in his suit that almost and should've fucking killed him.",none,,2021-03-08 16:22:13.786783,0
74,Qypj9LrOpio,http://www.youtube.com/channel/UCX_wWLKVpdJRP2D5wrVRwZA,UCX_wWLKVpdJRP2D5wrVRwZA,Meridias Watchtower,UgghmjQrNaxzlXgCoAEC,0,1500664062.0,Helps that it was written by Andy Weir. :P,none,,2021-03-08 16:22:13.786810,0
75,Qypj9LrOpio,http://www.youtube.com/channel/UCsVbjk1WGfsfKDP_Yorfyww,UCsVbjk1WGfsfKDP_Yorfyww,Casey Smith,UghasJAWvTKHYXgCoAEC,16,1500388722.0,This is one of my favorite movies of all time. Absolutely love it.,none,,2021-03-08 16:22:13.786836,1
76,Qypj9LrOpio,http://www.youtube.com/channel/UCNeJVPGD4RITxpO5i3PBq5g,UCNeJVPGD4RITxpO5i3PBq5g,pitchingwedge,UghOYjDKzPTah3gCoAEC,0,1499846390.0,"anyone else notice how we've been getting one space movie per year recently?

Gravity 2013
Interstellar 2014
The Martian 2015
Passengers 2016
Life 2017

Prometheus dosent count",none,,2021-03-08 16:22:13.786862,0
77,Qypj9LrOpio,http://www.youtube.com/channel/UCIsSSUCUWRYPdBQ1uSxrcrg,UCIsSSUCUWRYPdBQ1uSxrcrg,PsychCutioner,UghZogmB0j_G6HgCoAEC,0,1498099333.0,"Are you joking?????? This ""movie"" is an insult to the viewer.",none,,2021-03-08 16:22:13.786887,0
78,Qypj9LrOpio,http://www.youtube.com/channel/UCBfJhrUDUW2xW-jPLTS3swQ,UCBfJhrUDUW2xW-jPLTS3swQ,Dan Balcom,Ugg6_IoDBka3lHgCoAEC,0,1497796475.0,"hey chris
love your reviews. though on this maybe you should have gone deeper into where this movie came from and credited the originator of this story, Andy Weir. deffinately watch his interviews about how this all happened. its an astonishing story on its own just how this movie happened. 

as a side, alot of the high science stuff in this film was actually from Andy Weir. he heavily studied Nasa protocol and the science of all the things that take place in this movie to make them as realistic as possible.",none,,2021-03-08 16:22:13.786912,0
79,Qypj9LrOpio,http://www.youtube.com/channel/UCR-SGwiI6NMFgTsVEB1RzGw,UCR-SGwiI6NMFgTsVEB1RzGw,autumn girl,Ugj1jKwFmVR8V3gCoAEC,0,1496811447.0,"Chris, I need your shirt, now!",none,,2021-03-08 16:22:13.786937,0
